code,name,unit,preunit
DJN7,"Output per hour: Mfg computer & electrical CI,CJ SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DJN8,"Output per hour: Mfg computer & electrical CI,CJ SIC07, % change on Q, SA, UK",%,NA
DJN9,"Output per hour: Mfg computer & electrical CI,CJ SIC07, % change on Y, SA, UK",%,NA
DJO5,"Output per hour: Mfg machinery & equip nec CK SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DJO6,"Output per hour: Mfg machinery & equip nec CK SIC07, % change on Q, SA, UK",%,NA
DJO7,"Output per hour: Mfg machinery & equip nec CK SIC07, % change on Y, SA, UK",%,NA
DJO8,"Output per hour: Mfg transport equipment CL SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DJO9,"Output per hour: Mfg transport equipment CL SIC07, % change on Q, SA, UK",%,NA
DJP2,"Output per hour: Mfg transport equipment CL SIC07, % change on Y, SA, UK",%,NA
DJP3,"Output per hour: Mfg coke, petroleum & nec CD,CM SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DJP4,"Output per hour: Mfg coke, petroleum & nec CD,CM SIC07, % change on Q, SA, UK",%,NA
DJP5,"Output per hour: Mfg coke, petroleum & nec CD,CM SIC07, % change on Y, SA, UK",%,NA
DJP6,"Output per hour: Construction F SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DJP8,"Output per hour: Construction F SIC07, % change on Y, SA, UK",%,NA
DJP9,"Output per hour: Services G-S SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DJQ2,"Output per hour: Services G-S SIC07, % change on Q, SA, UK",%,NA
DJQ3,"Output per hour: Services G-S SIC07, % change on Y, SA, UK",%,NA
DJQ4,"Output per hour: Wholesale & retail services G SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DJQ5,"Output per hour: Wholesale & retail services G SIC07, % change on Q, SA, UK",%,NA
DJQ6,"Output per hour: Wholesale & retail services G SIC07, % change on Y, SA, UK",%,NA
DJQ7,"Output per hour: Transport & storage services H SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DJQ8,"Output per hour: Transport & storage services H SIC07, % change on Q, SA, UK",%,NA
DJQ9,"Output per hour: Transport & storage services H SIC07, % change on Y, SA, UK",%,NA
DJR2,"Output per hour: Acco and food services I SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DJR3,"Output per hour: Acco and food services I SIC07, % change on Q, SA, UK",%,NA
DJR4,"Output per hour: Acco and food services I SIC07, % change on Y, SA, UK",%,NA
DJR5,"Output per hour: Info & comms services J SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DJR6,"Output per hour: Info & comms services J SIC07, % change on Q, SA, UK",%,NA
DJR7,"Output per hour: Info & comms services J SIC07, % change on Y, SA, UK",%,NA
DJS3,"Output per hour: Finance & insurance services K SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DJS4,"Output per hour: Finance & insurance services K SIC07, % change on Q, SA, UK",%,NA
DJS5,"Output per hour: Finance & insurance services K SIC07, % change on Y, SA, UK",%,NA
DJS6,"Output per hour: Real estate activities L SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DJS7,"Output per hour: Real estate activities L SIC07, % change on Q, SA, UK",%,NA
DJS8,"Output per hour: Real estate activities L SIC07, % change on Y, SA, UK",%,NA
DJS9,"Output per hour: Professional services M SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DJT2,"Output per hour: Professional services M SIC07, % change on Q, SA, UK",%,NA
DJT6,"Output per hour: Professional services M SIC07, % change on Y, SA, UK",%,NA
DJT7,"Output per hour: Admin & support services N SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DJT8,"Output per hour: Admin & support services N SIC07, % change on Q, SA, UK",%,NA
DJT9,"Output per hour: Admin & support services N SIC07, % change on Y, SA, UK",%,NA
DJU2,"Output per hour: Government services O-Q SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DJU6,"Output per hour: Government services O-Q SIC07, % change on Q, SA, UK",%,NA
DJU7,"Output per hour: Government services O-Q SIC07, % change on Y, SA, UK",%,NA
DJV6,"Output per hour: Arts, ent & recreation serv R SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DJV7,"Output per hour: Arts, ent & recreation serv R SIC07, % change on Q, SA, UK",%,NA
DJV8,"Output per hour: Arts, ent & recreation serv R SIC07, % change on Y, SA, UK",%,NA
DJV9,"Output per hour: Other services S SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DJW2,"Output per hour: Other services S SIC07, % change on Q, SA, UK",%,NA
DJW3,"Output per hour: Other services S SIC07, % change on Y, SA, UK",%,NA
DJW6,"Productivity jobs: Production B-E SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DJW7,"Productivity jobs: Production B-E SIC07, % change on Q, SA, UK",%,NA
DJW8,"Productivity jobs: Production B-E SIC07, % change on Y, SA, UK",%,NA
DJW9,"Productivity jobs: Manufacturing C SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DJX2,"Productivity jobs: Manufacturing C SIC07, % change on Q, SA, UK",%,NA
DJX3,"Productivity jobs: Manufacturing C SIC07, % change on Y, SA, UK",%,NA
DK2G,"Productivity jobs: Services G-S SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DK2H,"Productivity jobs: Services G-S SIC07, % change on Q, SA, UK",%,NA
DK2I,"Productivity jobs: Services G-S SIC07, % change on Y, SA, UK",%,NA
DK3S,"Productivity hours: Production B-E SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DK3T,"Productivity hours: Production B-E SIC07, % change on Q, SA, UK",%,NA
DK3U,"Productivity hours: Production B-E SIC07, % change on Y, SA, UK",%,NA
DK3V,"Productivity hours: Manufacturing C SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DK3Y,"Productivity hours: Manufacturing C SIC07, % change on Q, SA, UK",%,NA
DK44,"Productivity hours: Manufacturing C SIC07, % change on Y, SA, UK",%,NA
DK56,"Productivity hours: Services G-S SIC07, 2019=100, SA, UK","Index, base year = 100",NA
DK57,"Productivity hours: Services G-S SIC07, % change on Q, SA, UK",%,NA
DK58,"Productivity hours: Services G-S SIC07, % change on Y, SA, UK",%,NA
DMWR,Output per Job : Whole Economy : % change quarter on previous quarter SA:UK,%,NA
GYY4,Output per Worker: Market Sector SA: Index 2019=100: UK,"Index, base year = 100",NA
GYY5,Output per Worker: Market Sector: % change per annum SA: UK,%,NA
GYY6,Output per Worker: Market Sector: % change quarter on previous quarter SA: UK,%,NA
GYY7,Output per Hour Worked: Market Sector SA: Index 2019=100: UK,"Index, base year = 100",NA
GYY8,Output per Hour Worked: Market Sector: % change per annum SA: UK,%,NA
GYY9,Output per Hour Worked:Market Sector:% change quarter on previous quarter SA: UK,%,NA
LNNM,Productivity jobs. Whole Economy SA: Index 2019=100: UK,"Index, base year = 100",NA
LNNN,Output per Filled Job : Whole Economy SA: Index 2019=100: UK,"Index, base year = 100",NA
LNNO,Productivity jobs: whole economy: % change per annum: SA: UK,%,NA
LNNP,Output per filled job: Whole economy: % change per annum SA: UK,%,NA
LZVA,UK Whole Economy: Productivity hours SA: Index 2019 = 100,"Index, base year = 100",NA
LZVB,UK Whole Economy: Output per hour worked SA: Index 2019 = 100,"Index, base year = 100",NA
LZVC,UK Whole Economy: Productivity hours % change per annum SA,%,NA
LZVD,UK Whole Economy: Output per hour worked % change per annum SA,%,NA
TXAJ,Productivity Jobs:Whole Economy: % change quarter on previous quarter SA:UK,%,NA
TXBB,UK Whole Economy: Output per hour worked % change quarter on previous quarter SA,%,NA
TXBU,UK Whole Economy: Productivity Hours : % change quarter on previous quarter SA,%,NA
TXEL,Whole Economy index of LFS Employment: SA 2019=100,"Index, base year = 100",NA
TXET,Ratio of Whole economy jobs to Whole economy workers: SA,NA,NA
