code,name,unit,preunit
AGTF,LFS: Econ. inactive: Aged 18-24: In full-time education: UK: Female: 000s: SA,000's,NA
AGTO,LFS: Econ. inactive: Aged 16-24: In full-time education: UK: Female: 000s: SA,000's,NA
AIVZ,LFS: Employment rate: Aged 16-24: UK: All: %: SA,%,NA
AIWC,LFS: Employment rate: Aged 16-24: UK: Male: %: SA,%,NA
AIWF,LFS: Employment rate: Aged 16-24: UK: Female: %: SA,%,NA
AIWG,LFS: Employment rate: Aged 16-17: Not in full-time education: UK: All: %: SA,%,NA
AIWH,LFS: Employment rate: Aged 18-24: Not in full-time education: UK: All: %: SA,%,NA
AIWI,LFS: Employment rate: Aged 16-24: Not in full-time education: UK: All: %: SA,%,NA
AIWJ,LFS: Employment rate: Aged 16-17: Not in full-time education: UK: Male: %: SA,%,NA
AIWK,LFS: Employment rate: Aged 18-24: Not in full-time education: UK: Male: %: SA,%,NA
AIWL,LFS: Employment rate: Aged 16-24: Not in full-time education: UK: Male: %: SA,%,NA
AIWM,LFS: Employment rate: Aged 16-17: Not in full-time education: UK: Female: %: SA,%,NA
AIWN,LFS: Employment rate: Aged 18-24: Not in full-time education: UK: Female: %: SA,%,NA
AIWX,LFS: Employment rate: Aged 16-24: Not in full-time education: UK: Female: %: SA,%,NA
AIWY,LFS: Employment rate: Aged 16-17: In full-time education: UK: All: %: SA,%,NA
AIXA,LFS: Employment rate: Aged 18-24: In full-time education: UK: All: %: SA,%,NA
AIXB,LFS: Employment rate: Aged 16-24: In full-time education: UK: All: %: SA,%,NA
AIXC,LFS: Employment rate: Aged 16-17: In full-time education: UK: Male: %: SA,%,NA
AIXD,LFS: Employment rate: Aged 18-24: In full-time education: UK: Male: %: SA,%,NA
AIXE,LFS: Employment rate: Aged 16-24: In full-time education: UK: Male: %: SA,%,NA
AIXF,LFS: Employment rate: Aged 16-17: In full-time education: UK: Female: %: SA,%,NA
AIXG,LFS: Employment rate: Aged 18-24: In full-time education: UK: Female: %: SA,%,NA
AIXH,LFS: Employment rate: Aged 16-24: In full-time education: UK: Female: %: SA,%,NA
AIXR,LFS: Unemployment rate: Aged 16-17: Not in full-time educ.: UK: All: %: SA,%,NA
AIXS,LFS: Unemployment rate: Aged 18-24: Not in full-time educ.: UK: All: %: SA,%,NA
AIXT,LFS: Unemployment rate: Aged 16-24: Not in full-time educ.: UK: All: %: SA,%,NA
AIXU,LFS: Unemployment rate: Aged 16-17: Not in full-time educ.: UK: Male: %: SA,%,NA
AIXV,LFS: Unemployment rate: Aged 18-24: Not in full-time educ.: UK: Male: %: SA,%,NA
AIXW,LFS: Unemployment rate: Aged 16-24: Not in full-time educ.: UK: Male: %: SA,%,NA
AIXX,LFS: Unemployment rate: Aged 16-17: Not in full-time educ.: UK: Female: %: S,%,NA
AIXY,LFS: Unemployment rate: Aged 18-24: Not in full-time educ.: UK: Female: %: S,%,NA
AIXZ,LFS: Unemployment rate: Aged 16-24: Not in full-time educ.: UK: Female: %: S,%,NA
AIYA,LFS: Unemployment rate: Aged 16-17: In full-time educ.: UK: All: %: SA,%,NA
AIYB,LFS: Unemployment rate: Aged 18-24: In full-time educ.: UK: All: %: SA,%,NA
AIYC,LFS: Unemployment rate: Aged 16-24: In full-time educ.: UK: All: %: SA,%,NA
AIYD,LFS: Unemployment rate: Aged 16-17: In full-time educ.: UK: Male: %: SA,%,NA
AIYE,LFS: Unemployment rate: Aged 18-24: In full-time educ.: UK: Male: %: SA,%,NA
AIYF,LFS: Unemployment rate: Aged 16-24: In full-time educ.: UK: Male: %: SA,%,NA
AIYG,LFS: Unemployment rate: Aged 16-17: In full-time educ.: UK: Female: %: SA,%,NA
AIYH,LFS: Unemployment rate: Aged 18-24: In full-time educ.: UK: Female: %: SA,%,NA
AIYI,LFS: Unemployment rate: Aged 16-24: In full-time educ.: UK: Female: %: SA,%,NA
AIYL,LFS: Economic inactivity rate: Aged 16-24: UK: All: %: SA,%,NA
AIYO,LFS: Economic inactivity rate: Aged 16-24: UK: Male: %: SA,%,NA
AIYR,LFS: Economic inactivity rate: Aged 16-24: UK: Female: %: SA,%,NA
AIYS,LFS: Econ. inactivity rate: Aged 16-17: Not in full-time educ.: UK: All: %: SA,%,NA
AIYT,LFS: Econ. inactivity rate: Aged 18-24: Not in full-time educ.: UK: All: %: SA,%,NA
AIYU,LFS: Econ. inactivity rate: Aged 16-24: Not in full-time educ.: UK: All: %: SA,%,NA
AIYV,LFS: Econ. inactivity rate: Aged 16-17: Not in full-time educ.: UK: Male: %: SA,%,NA
AIYW,LFS: Econ. inactivity rate: Aged 18-24: Not in full-time educ.: UK: Male: %: SA,%,NA
AIYX,LFS: Econ. inactivity rate: Aged 16-24: Not in full-time educ.: UK: Male: %: SA,%,NA
AIYY,LFS: Econ. inact. rate: Aged 16-17: Not in full-time educ.: UK: Female: %: SA,%,NA
AIYZ,LFS: Econ. inact. rate: Aged 18-24: Not in full-time educ.: UK: Female: %: SA,%,NA
AIZA,LFS: Econ. inact. rate: Aged 16-24: Not in full-time educ.: UK: Female: %: SA,%,NA
AIZB,LFS: Econ. inactivity rate: Aged 16-17: In full-time educ.: UK: All: %: SA,%,NA
AIZC,LFS: Econ. inactivity rate: Aged 18-24: In full-time educ.: UK: All: %: SA,%,NA
AIZD,LFS: Econ. inactivity rate: Aged 16-24: In full-time educ.: UK: All: %: SA,%,NA
AIZE,LFS: Econ. inactivity rate: Aged 16-17: In full-time educ.: UK: Male: %: SA,%,NA
AIZF,LFS: Econ. inactivity rate: Aged 18-24: In full-time educ.: UK: Male: %: SA,%,NA
AIZG,LFS: Econ. inactivity rate: Aged 16-24: In full-time educ.: UK: Male: %: SA,%,NA
AIZH,LFS: Econ. inactivity rate: Aged 16-17: In full-time educ.: UK: Female: %: SA,%,NA
AIZI,LFS: Econ. inactivity rate: Aged 18-24: In full-time educ.: UK: Female: %: SA,%,NA
AIZJ,LFS: Econ. inactivity rate: Aged 16-24: In full-time educ.: UK: Female: %: SA,%,NA
ALY5,UK Vacancies by size of enterprise - 1-9 employed (thousands),NA,NA
ALY6,UK Vacancies by size of enterprise - 10-49 employed (thousands),NA,NA
ALY7,UK Vacancies by size of enterprise - 50-249 employed (thousands),NA,NA
ALY8,UK Vacancies by size of enterprise - 250-2499 employed (thousands),NA,NA
ALY9,UK Vacancies by size of enterprise - 2500+ employed (thousands),NA,NA
ANZ6,United Kingdom employment rate (EUROSTAT version),NA,NA
AP2Y,UK Vacancies (thousands) - Total,NA,NA
AP2Z,UK Job Vacancies ratio per 100 emp jobs - Total,NA,NA
BBFW,Labour disputes;UK;Sic 07;total working days lost;all inds. & services (000's),000's,NA
BCAJ,UK Employee Jobs SA : Total (thousands),NA,NA
BEAO,LFS: ILO redundancy level (thousands): UK: All: SA,000's,NA
BEAQ,LFS: Econ inactive: Look after family/home: UK: Male: 000s: SA,000's,NA
BEAS,LFS: Economically inactive: UK: Male: Does not want job: %: SA,%,NA
BEAT,LFS: Econ inactive: Wants a Job: Students: UK: Male: 000s: SA,NA,NA
BEAZ,LFS: Econ inactive: Does not want a Job: Other: UK: Male: %: SA,NA,NA
BEBP,LFS: Economically Inactive: UK: Male: Aged 16-64: %: SA,%,NA
BEDI,LFS: Econ inactive: Temp Sick: UK: Male: 000s: SA,000's,NA
BEDL,LFS: Econ inactive: Long Term Sick: UK: Male: 000s: SA,000's,NA
BEDR,LFS: Econ inactive: Retired: UK: Male: 000s: SA,000's,NA
BEDU,LFS: Econ inactive: Other: UK: Male: 000s: SA,000's,NA
BEEH,LFS: Econ inactive: Students: UK: Male: %: SA,%,NA
BEEK,LFS: Econ inactive: Look after family/home: UK: Male: %: SA,%,NA
BEEN,LFS: Econ inactive: Temp Sick: UK: Male: %: SA,%,NA
BEEQ,LFS: Econ inactive: Long Term Sick: UK: Male: %: SA,%,NA
BEET,LFS: Econ inactive: Discouraged Worker: UK: Male: %: SA,%,NA
BEEW,LFS: Econ inactive: Retired: UK: Male: %: SA,%,NA
BEEX,LFS: Econ inactive: Students: UK: Male: 000s: SA,000's,NA
BEEZ,LFS: Econ inactive: Other: UK: Male: %: SA,%,NA
BEGT,LFS: Economically inactive: UK: Male: Wants a job: %: SA,%,NA
BEGX,LFS: Econ inactive: Wants a Job: Temp Sick: UK: Male: 000s: SA,NA,NA
BEGY,LFS: Econ inactive: Wants a Job: Students: UK: Male: %: SA,NA,NA
BEHB,LFS: Econ inactive: Wants a Job: Look after family/home: UK: Male: %: SA,NA,NA
BEHE,LFS: Econ inactive: Wants a Job: Temp Sick: UK: Male: %: SA,NA,NA
BEHG,LFS: Econ inactive: Wants a Job: Other: UK: Male: 000s: SA,NA,NA
BEHH,LFS: Econ inactive: Wants a Job: Long Term Sick: UK: Male: %: SA,NA,NA
BEHK,LFS: Econ inactive: Wants a Job: Discouraged Worker: UK: Male: %: SA,NA,NA
BEHN,LFS: Econ inactive: Wants a Job: Other: UK: Male: %: SA,NA,NA
BEIR,LFS: ILO redundancy rate: UK: All: SA,"per 1,000 employees",NA
BEIU,LFS: ILO redundancy level (thousands): UK: Men: SA,000's,NA
BEIV,LFS: Econ inactive: Does not want a Job: Students: UK: Male: 000s: SA,NA,NA
BEIX,LFS: ILO redundancy rate: UK: Men: SA,"per 1,000 employees",NA
BEIY,LFS: Econ inactive: Does not want a Job: Look after family/home: UK: Male: 000s:,NA,NA
BEJA,LFS: ILO redundancy level (thousands): UK: Women: SA,000's,NA
BEJB,LFS: Econ inactive: Does not want a Job: Temp Sick: UK: Male: 000s: SA,NA,NA
BEJC,LFS: Econ inactive: Does not want a Job: Students: UK: Male: %: SA,NA,NA
BEJD,LFS: ILO redundancy rate: %: UK: Women: SA,%,NA
BEJE,LFS: Econ inactive: Does not want a Job: Long Term Sick: UK: Male: 000s: SA,NA,NA
BEJF,LFS: Econ inactive: Does not want a Job: Look after family/home: UK: Male: %: SA,NA,NA
BEJI,LFS: Econ inactive: Does not want a Job: Temp Sick: UK: Male: %: SA,NA,NA
BEJK,LFS: Econ inactive: Does not want a Job: Other: UK: Male: 000s: SA,NA,NA
BEJL,LFS: Econ inactive: Does not want a Job: Long Term Sick: UK: Male: %: SA,NA,NA
BEJO,LFS: Econ inactive: Does not want a Job: Retired: UK: Male: %: SA,NA,NA
BFDS,"LM Structure: UK:Female:econ activity rate, not in FTE16-17%QTRS=SeasonsNSA",NA,NA
BFEO,LFS: Econ. inactivity does not want a job: Total: UK: male:%,NA,NA
BLUT,Number of workers involved in period,NA,NA
BLUU,Number of stoppages in progress in period,NA,NA
CRZK,Economically inactive Rate:Total (16-64):ALL:%,NA,NA
DSWD,Unemployment level by country of birth (16+) - UK born: Thousands,NA,NA
DSWE,Unemployment level by nationality (16+) - UK national: Thousands,NA,NA
DT2W,Unemployment rate by country of birth (16+) - UK born: %,NA,NA
DT2Z,Unemployment rate by nationality (16+) - UK national: %,NA,NA
DT35,Unemployment level by country of birth (16+) - Non-UK born: Thousands,NA,NA
DT39,Unemployment level by nationality (16+) - Non-UK national: Thousands,NA,NA
DT3B,Unemployment rate by country of birth (16+) - Non-UK born: %,NA,NA
DT3D,Unemployment rate by nationality (16+) - Non-UK national: %,NA,NA
DT3F,Unemployment level by country of birth (16+) - Total EU (EU27): Thousands,NA,NA
DTG9,Unemployment level by nationality (16+) - Total EU (EU27): Thousands,NA,NA
DTJG,Unemployment rate by country of birth (16+) - Total EU (EU27): %,NA,NA
DTKA,Unemployment rate by nationality (16+) - Total EU (EU27): %,NA,NA
DTKB,Unemployment level by country of birth (16+) - Total Non-EU: Thousands,NA,NA
DTKC,Unemployment level by nationality (16+) - Total Non-EU: Thousands,NA,NA
DTKD,Unemployment rate by country of birth (16+) - Total Non-EU: %,NA,NA
DTLH,Unemployment rate by nationality (16+) - Total Non-EU: %,NA,NA
DTLK,Economically inactive: total by country of birth (16-64): UK born: thousands,NA,NA
DYDC,UK Workforce Jobs SA : Total (thousands),NA,NA
DYDH,GB Workforce Jobs SA : Total (thousands),NA,NA
DYTC,Economically inactive: total by nationality (16-64): UK national: thousands,NA,NA
DYTD,Economically inactive: total by country of birth (16-64): UK born: %,NA,NA
DYUO,Economically inactive: total by nationality (16-64): UK national: %,NA,NA
DYUP,Economically inactive: student by country of birth (16-64): UK born: thousands,NA,NA
DYUQ,Economically inactive: student by nationality (16-64): UK national: thousands,NA,NA
DYUR,Economically inactive: total by country of birth (16-64): Non-UK born: thousands,NA,NA
DYUS,Economically inactive: total by nationality (16-64): Non-UK national: thousands,NA,NA
DYUT,Economically inactive: total by country of birth (16-64): Non-UK born: %,NA,NA
DYUU,Economically inactive: total by nationality (16-64): Non-UK national: %,NA,NA
DYVR,Economically inactive: student by country of birth (16-64): Non-UK born: thousands,NA,NA
DYVU,Economically inactive: student by nationality (16-64): Non-UK national: thousands,NA,NA
DYVZ,Economically inactive: total by country of birth (16-64): EU (EU27) born: thousands,NA,NA
DYWA,Economically inactive: total by nationality (16-64): EU (EU27) national: thousands,NA,NA
DYWD,Economically inactive: total by country of birth (16-64): EU (EU27) born: %,NA,NA
DYWE,Economically inactive: total by nationality (16-64): EU (EU27) national: %,NA,NA
DYWL,Economically inactive: student by country of birth (16-64): EU (EU27) born: thousands,NA,NA
DYWM,Economically inactive: student by nationality (16-64): EU (EU27) national: thousands,NA,NA
DYWR,Economically inactive: total by country of birth (16-64): Non-EU (EU27) born: thousands,NA,NA
DYWS,Economically inactive: total by nationality (16-64): Non-EU (EU27) national: thousands,NA,NA
DYWT,Economically inactive: total by country of birth (16-64): EU (EU27) born: %,NA,NA
DYZN,UK Self-employment jobs SA : Total (thousands),NA,NA
DZ36,Economically inactive: total by nationality (16-64): EU (EU27) national: %,NA,NA
DZ37,Economically inactive: student by country of birth (16-64): Non-EU (EU27) born: thousands,NA,NA
DZGD,Economically inactive: student by nationality (16-64): Non-EU (EU27) national: thousands,NA,NA
EQ4Q,Employment levels by country of birth (16+) - Total EU(EU27),NA,NA
EQ4R,Employment levels by country of birth (16+) - Romania and Bulgaria,NA,NA
EQ4S,Employment levels by country of birth (16+) - Total non-EU,NA,NA
EQ4U,Employment levels by nationality (16+) - Total EU(EU27),NA,NA
EQ4V,Employment levels by nationality (16+) - Romania and Bulgaria,NA,NA
EQ4W,Employment levels by nationality (16+) - Total non-EU,NA,NA
EQ4Y,Total EU(EU27) employment rate NSA country of birth,NA,NA
EQ4Z,Romania and Bulgaria employment rate NSA country of birth,NA,NA
EQ52,Total non-EU employment rate NSA country of birth,NA,NA
EQ54,Total EU(EU27) employment rate NSA nationality,NA,NA
EQ55,Romania and Bulgaria employment rate NSA nationality,NA,NA
EQ56,Total non-EU employment rate NSA nationality,NA,NA
F8XZ,Working Days Lost due to strike action in the public sector - monthly ('000's),NA,NA
F8Y2,Working Days Lost due to strike action in the private sector - monthly ('000's),NA,NA
F8Y3,Number of stoppages in the public sector - monthly,NA,NA
F8Y4,Number of stoppages in the private sector - monthly,NA,NA
FSC2,Employment levels by country of birth (16+) - Total Europe,NA,NA
FSC3,"Employment levels by country of birth (16+) - Other EU-Cyprus, Malta and Croatia",NA,NA
FSC4,Employment levels by country of birth (16+) - Other Europe (not in EU),NA,NA
FSC5,Employment levels by country of birth (16+) - Total Africa,NA,NA
FSC6,Employment levels by country of birth (16+) - Total Asia,NA,NA
FSC7,Employment levels by country of birth (16+) - Total America and Oceania,NA,NA
FSC8,Employment levels by nationality (16+) - Total Europe,NA,NA
FSC9,"Employment levels by nationality (16+) - Other EU-Cyprus, Malta and Croatia",NA,NA
FSCE,Employment levels by nationality (16+) - Other Europe (not in EU),NA,NA
FSD2,Employment levels by nationality (16+) - Total Africa,NA,NA
FSD3,Employment levels by nationality (16+) - Total Asia,NA,NA
FSD4,Employment levels by nationality (16+) - Total America and Oceania,NA,NA
FSD5,Employment rates by country of birth (16+) - Total Europe,NA,NA
FSD6,"Employment rates by country of birth (16+) - Other EU-Cyprus, Malta and Croatia",NA,NA
FSD7,Employment rates by country of birth (16+) - Other Europe (not in EU),NA,NA
FSD8,Employment rates by country of birth (16+) - Total Africa,NA,NA
FSD9,Employment rates by country of birth (16+) - Total Asia,NA,NA
FSE2,Employment rates by country of birth (16+) - Total America and Oceania,NA,NA
FSE3,Employment rates by nationality (16+) - Total Europe,NA,NA
FSE4,"Employment rates by  nationality (16+) - Other EU-Cyprus, Malta and Croatia",NA,NA
FSE5,Employment rates by nationality (16+) - Other Europe (not in EU),NA,NA
FSE6,Employment rates by  nationality (16+) - Total Africa,NA,NA
FSE7,Employment rates by nationality (16+) - Total Asia,NA,NA
FSE8,Employment rates by  nationality (16+) - Total America and Oceania,NA,NA
FUU8,LFS: ILO Unemployment rate annual change: UK: All: Aged 16 and over (pp): SA,NA,NA
FUX7,LFS: Employment rate annual change: UK: All: Aged 16-64 (pp): SA,NA,NA
FV26,LFS: Employment Level Annual Change: UK: All: Aged 16 and over (thousands): SA,NA,NA
FV27,LFS: ILO Unemployment Level Annual Change: UK: All: Aged 16 and over (thousands): SA,NA,NA
FV28,LFS: Economic Inactivity Level Annual Change: UK: All: Aged 16-64 (thousands): SA,NA,NA
FV29,LFS: Economic Inactivity Rate Annual Change: UK: All: Aged 16-64 (pp): SA,NA,NA
FV2A,LFS: Employment quarterly change: UK: All: Aged 16 and over (thousands): SA,NA,NA
FV2B,LFS: Employment rate quarterly change: UK: All: Aged 16-64 (pp): SA,NA,NA
FV2C,LFS: ILO Unemployment quarterly change: UK: All: Aged 16 and over (thousands): SA,NA,NA
FV2D,LFS: ILO Unemployment rate quarterly change: UK: All: Aged 16 and over (pp): SA,NA,NA
FV2E,LFS: Economic Inactivity quarterly change: UK: All: Aged 16-64 (thousands): SA,NA,NA
FV2F,LFS: Economic Inactivity rate quarterly change: UK: All: Aged 16-64 (pp): SA,NA,NA
G7AU,Public Sector Employment by Sector; Total Public Sector; UK; HC; SA; Thousands,000's,NA
G7D6,Public Sector Employment by Sector; Civil Service; GB; HC; SA; Thousands,NA,NA
G7ER,Public Sector Employment by Industry;Construction;UK;HC;SA; Thousands,NA,NA
G7EU,Public Sector Employment by Industry;HM Forces;UK;HC;SA;Thousands,NA,NA
G7EX,Public Sector Employment by Industry;Police;UK;HC;SA;Thousands,NA,NA
G7F2,Public Sector Employment by Industry;Public Admin:UK;HC;SA;Thousands,NA,NA
G7F5,Public Sector Employment by Industry;Education:UK;HC;SA;Thousands.,NA,NA
G7FG,Public Sector Employment by Industry;NHS;UK;HC;SA;Thousands,NA,NA
G7FJ,Public Sector Employment by Industry: Other Health & Social;UK;HC;SA;Thousands,NA,NA
G7FM,Public Sector Employment by Industry;Other Public Sector;UK;HC;SA;Thousands,NA,NA
G7GO,Total employment (LFS); UK; HC; SA; Thousands,NA,NA
G7K5,Private Sector Employment: UK; HC; SA; Thousands,NA,NA
G9BZ,Public Sector Employment as % of Total Employment;UK;HC;SA;Percentage,%,NA
G9C2,Private Sector Employment as % of Total Employment;UK;HC;SA;Percentage,%,NA
GUMI,International Comparison Employment Rates - Croatia,NA,NA
GUMJ,"ILO unemployment rate: Croatia, seasonally adjusted",NA,NA
HKKE,LFS: Economically inactive: Aged 16-64: GB: Male: Thousands: SA,NA,NA
HKKH,LFS: Economic inactivity rate: Aged 16-64: GB: Male: %: SA,%,NA
I468,LFS: Unemployment rate: UK: Women: Aged 16-64: % of economically active: NSA,NA,NA
I469,LFS: Unemployment rate: UK: Men: Aged 16-64: % of economically active: NSA,NA,NA
I46A,LFS: Unemployment rate: UK: People: Aged 16-64: % of economically active: NSA,NA,NA
I46B,LFS: Economic Inactivity rate: UK: Women: Aged 16-64: %: NSA,NA,NA
I46C,LFS: Economic Inactivity rate: UK: Men: Aged 16-64: %: NSA,NA,NA
