code,name,unit,preunit
GEZB,Claimant Count : K02000001 UK : People : 18-24 yrs : Up to 6 months : NSA : Thousands,NA,NA
GEZC,Claimant Count : K02000001 UK : People : 18-24 yrs : Over 6 and up to 12 months : NSA : Thousands,NA,NA
GEZD,Claimant Count : K02000001 UK : People : 18-24 yrs : Over 12 Months : NSA : Thousands,NA,NA
GEZE,Claimant Count : K02000001 UK : People : 18-24 yrs : Over 24 Months  : NSA : Thousands,NA,NA
GEZF,Claimant Count : K02000001 UK : People : 25-49 yrs : Computerised claims only : NSA : Thousands,NA,NA
GEZG,Claimant Count : K02000001 UK : Men : All ages : Computerised claims only : NSA : Thousands,NA,NA
GEZH,Claimant Count : K02000001 UK : Men : All Ages : Up to 6 months : NSA : Thousands,NA,NA
GEZI,Claimant Count : K02000001 UK : Men : All Ages : Over 6 and up to 12 months : NSA : Thousands,NA,NA
GEZJ,Claimant Count : K02000001 UK : Men : All Ages : Over 12 Months : NSA : Thousands,NA,NA
GEZK,Claimant Count : K02000001 UK : Men : All Ages : Over 24 Months  : NSA : Thousands,NA,NA
GEZL,Claimant Count : K02000001 UK : Men : 18-24 yrs : Computerised claims only : NSA : Thousands,NA,NA
GEZM,Claimant Count : K02000001 UK : Men : 18-24 yrs : Up to 6 months : NSA : Thousands,NA,NA
GEZN,Claimant Count : K02000001 UK : Men : 18-24 yrs : Over 6 and up to 12 months : NSA : Thousands,NA,NA
GEZO,Claimant Count : K02000001 UK : Men : 18-24 yrs : Over 12 Months : NSA : Thousands,NA,NA
GEZP,Claimant Count : K02000001 UK : Men : 18-24 yrs : Over 24 Months  : NSA : Thousands,NA,NA
GEZQ,Claimant Count : K02000001 UK : People : 25-49 yrs : Over 24 Months  : NSA : Thousands,NA,NA
GEZR,Claimant Count : K02000001 UK : Women : All ages : Computerised claims only : NSA : Thousands,NA,NA
GEZS,Claimant Count : K02000001 UK : Women : All ages  : Up to 6 months : NSA : Thousands,NA,NA
GEZT,Claimant Count : K02000001 UK : Women : All ages  : Over 6 and up to 12 months : NSA : Thousands,NA,NA
GEZU,Claimant Count : K02000001 UK : Women : All ages  : Over 12 Months : NSA : Thousands,NA,NA
GEZV,Claimant Count : K02000001 UK : Women : All ages  : Over 24 Months  : NSA : Thousands,NA,NA
GEZW,Claimant Count : K02000001 UK : Women : 18-24 yrs : Computerised claims only : NSA : Thousands,NA,NA
GEZX,Claimant Count : K02000001 UK : Women : 18-24 yrs : Up to 6 months : NSA : Thousands,NA,NA
GEZY,Claimant Count : K02000001 UK : Women : 18-24 yrs : Over 6 and up to 12 months : NSA : Thousands,NA,NA
GEZZ,Claimant Count : K02000001 UK : Women : 18-24 yrs : Over 12 Months : NSA : Thousands,NA,NA
IACI,Claimant Count : K02000001 UK : Men : 25-49 yrs : Computerised claims only : NSA : Thousands,NA,NA
IACJ,Claimant Count : K02000001 UK : Women : 25-49 yrs : Computerised claims only : NSA : Thousands,NA,NA
IACK,Claimant Count : K02000001 UK : Men : 25-49 yrs : Up to 6 months : NSA : Thousands,NA,NA
IACL,Claimant Count : K02000001 UK : Women : 25-49 yrs : Up to 6 months : NSA : Thousands,NA,NA
IACM,Claimant Count : K02000001 UK : People : 25-49 yrs : Up to 6 months : NSA : Thousands,NA,NA
IACN,Claimant Count : K02000001 UK : Men : 25-49 yrs : Over 6 and up to 12 months : NSA : Thousands,NA,NA
IACO,Claimant Count : K02000001 UK : Women : 25-49 yrs : Over 6 and up to 12 months : NSA : Thousands,000's,NA
IACP,Claimant Count : K02000001 UK : People : 25-49 yrs : Over 6 and up to 12 months : NSA : Thousands,NA,NA
IACQ,Claimant Count : K02000001 UK : Men : 25-49 yrs : Over 12 Months : NSA : Thousands,NA,NA
IACR,Claimant Count : K02000001 UK : Women : 25-49 yrs : Over 12 Months : NSA : Thousands,NA,NA
IACS,Claimant Count : K02000001 UK : People : 25-49 yrs : Over 12 Months : NSA : Thousands,NA,NA
IACT,Claimant Count : K02000001 UK : Men : 25-49 yrs : Over 24 Months  : NSA : Thousands,NA,NA
IACU,Claimant Count : K02000001 UK : Women : 25-49 yrs : Over 24 Months  : NSA : Thousands,NA,NA
IACV,Claimant Count : K02000001 UK : People : 50+ yrs : Computerised claims only : NSA : Thousands,NA,NA
IACW,Claimant Count : K02000001 UK : Men : 50+ yrs : Computerised claims only : NSA : Thousands,NA,NA
IACX,Claimant Count : K02000001 UK : Women : 50+ yrs : Computerised claims only : NSA : Thousands,NA,NA
IACY,Claimant Count : K02000001 UK : People : 50+ yrs : Up to 6 months : NSA : Thousands,NA,NA
IACZ,Claimant Count : K02000001 UK : Men : 50+ yrs : Up to 6 months : NSA : Thousands,NA,NA
IADA,Claimant Count : K02000001 UK : Women : 50+ yrs : Up to 6 months : NSA : Thousands,NA,NA
IADB,Claimant Count : K02000001 UK : People : 50+ yrs : Over 6 and up to 12 months : NSA : Thousands,NA,NA
IADC,Claimant Count : K02000001 UK : Men : 50+ yrs : Over 6 and up to 12 months : NSA : Thousands,NA,NA
IADD,Claimant Count : K02000001 UK : Women : 50+ yrs : Over 6 and up to 12 months : NSA : Thousands,NA,NA
IADE,Claimant Count : K02000001 UK : People : 50+ yrs : Over 12 Months : NSA : Thousands,NA,NA
IADF,Claimant Count : K02000001 UK : Men : 50+ yrs : Over 12 Months : NSA : Thousands,NA,NA
IADG,Claimant Count : K02000001 UK : Women : 50+ yrs : Over 12 Months : NSA : Thousands,NA,NA
IADH,Claimant Count : K02000001 UK : People : 50+ yrs : Over 24 Months  : NSA : Thousands,NA,NA
IADI,Claimant Count : K02000001 UK : Men : 50+ yrs : Over 24 Months  : NSA : Thousands,NA,NA
IADJ,Claimant Count : K02000001 UK : Women : 50+ yrs : Over 24 Months  : NSA : Thousands,NA,NA
IBWA,Claimant Count : E12000002 North West : People : SA : Thousands,NA,NA
IBWB,Claimant Count : E12000002 North West : People : NSA : Thousands,NA,NA
IBWC,Claimant Count : E12000002 North West : People : SA : Percentage (%),%,NA
IBWD,Claimant Count : E12000002 North West : People : NSA : Percentage (%),%,NA
IBWK,Claimant Count : E92000001 England : People : SA : Thousands,NA,NA
IKBS,Claimant Count : K02000001 UK : Men : All ages  : Over 24 Months  : SA : Thousands,000's,NA
JLGC,Claimant Count : K02000001 UK : Men : 18-24 yrs : Computerised claims only : SA : Thousands,000's,NA
JLGD,Claimant Count : K02000001 UK : Men : 18-24 yrs : Up to 6 months : SA : Thousands,000's,NA
JLGE,Claimant Count : K02000001 UK : Men : 18-24 yrs : Over 6 and up to 12 months : SA : Thousands,000's,NA
JLGF,Claimant Count : K02000001 UK : Men : 18-24 yrs : Over 12 Months : SA : Thousands,000's,NA
JLGG,Claimant Count : K02000001 UK : Men : 18-24 yrs : Percentage Over 12 Months : SA : (%),%,NA
JLGH,Claimant Count : K02000001 UK : Men : 18-24 yrs : Over 24 Months  : SA : Thousands,000's,NA
JLGI,Claimant Count : K02000001 UK : Women : All ages  : Computerised claims only : SA : Thousands,000's,NA
JLGJ,Claimant Count : K02000001 UK : Women : All ages  : Over 6 and up to 12 months : SA : Thousands,000's,NA
JLGK,Claimant Count : K02000001 UK : Women : All ages  : Up to 6 months : SA : Thousands,000's,NA
JLGL,Claimant Count : K02000001 UK : Women : All ages  : Over 12 Months : SA : Thousands,000's,NA
JLGM,Claimant Count : K02000001 UK : Women : All ages  : Percentage Over 12 Months : SA : (%),%,NA
JLGN,Claimant Count : K02000001 UK : Women : All ages  : Over 24 Months  : SA : Thousands,000's,NA
JLGO,Claimant Count : K02000001 UK : Women : 18-24 yrs : Computerised claims only : SA : Thousands,000's,NA
JLGP,Claimant Count : K02000001 UK : Women : 18-24 yrs : Up to 6 months : SA : Thousands,000's,NA
JLGQ,Claimant Count : K02000001 UK : Women : 18-24 yrs : Over 6 and up to 12 months : SA : Thousands,000's,NA
JLGR,Claimant Count : K02000001 UK : Women : 18-24 yrs : Over 12 Months : SA : Thousands,000's,NA
JLGS,Claimant Count : K02000001 UK : Women : 18-24 yrs : Percentage Over 12 Months : SA : (%),%,NA
JLGT,Claimant Count : K02000001 UK : Women : 18-24 yrs : Over 24 Months  : SA : Thousands,000's,NA
JLGU,Claimant Count : K02000001 UK : People : 25-49 yrs : Computerised claims only : SA : Thousands,000's,NA
JLGV,Claimant Count : K02000001 UK : People : 25-49 yrs : Up to 6 months : SA : Thousands,000's,NA
JLGW,Claimant Count : K02000001 UK : People : 25-49 yrs : Over 6 and up to 12 months : SA : Thousands,000's,NA
JLGX,Claimant Count : K02000001 UK : People : 25-49 yrs : Over 12 Months : SA : Thousands,000's,NA
JLGY,Claimant Count : K02000001 UK : People : 25-49 yrs : Percentage Over 12 Months : SA : (%),%,NA
JLGZ,Claimant Count : K02000001 UK : People : 25-49 yrs : Over 24 Months  : SA : Thousands,000's,NA
JLHA,Claimant Count : K02000001 UK : People : 50+ yrs : Computerised claims only : SA : Thousands,000's,NA
JLHB,Claimant Count : K02000001 UK : People : 50+ yrs : Up to 6 months : SA : Thousands,000's,NA
JLHC,Claimant Count : K02000001 UK : People : 50+ yrs : Over 6 and up to 12 months : SA : Thousands,000's,NA
JLHD,Claimant Count : K02000001 UK : People : 50+ yrs : Over 12 Months : SA : Thousands,000's,NA
JLHE,Claimant Count : K02000001 UK : People : 50+ yrs : Percentage Over 12 Months : SA : (%),%,NA
JLHF,Claimant Count : K02000001 UK : People : 50+ yrs : Over 24 Months  : SA : Thousands,000's,NA
JLHG,Claimant Count : K02000001 UK : Men : 25-49 yrs : Up to 6 months : SA : Thousands,000's,NA
JLHH,Claimant Count : K02000001 UK : Men : 25-49 yrs : Over 6 and up to 12 months : SA : Thousands,000's,NA
JLHI,Claimant Count : K02000001 UK : Men : 25-49 yrs : Over 12 Months : SA : Thousands,000's,NA
JLHJ,Claimant Count : K02000001 UK : Men : 25-49 yrs : Percentage Over 12 Months : SA : (%),%,NA
JLHK,Claimant Count : K02000001 UK : Men : 25-49 yrs : Over 24 Months  : SA : Thousands,000's,NA
JLHL,Claimant Count : K02000001 UK : Men : 50+ yrs : Computerised claims only : SA : Thousands,000's,NA
JLHM,Claimant Count : K02000001 UK : Men : 50+ yrs : Up to 6 months : SA : Thousands,000's,NA
JLHN,Claimant Count : K02000001 UK : Men : 50+ yrs : Over 6 and up to 12 months : SA : Thousands,000's,NA
JLHO,Claimant Count : K02000001 UK : Men : 50+ yrs : Over 12 Months : SA : Thousands,000's,NA
JLHP,Claimant Count : K02000001 UK : Men : 50+ yrs : Percentage Over 12 Months : SA : (%),%,NA
JLHQ,Claimant Count : K02000001 UK : Men : 50+ yrs : Over 24 Months  : SA : Thousands,000's,NA
JLHR,Claimant Count : K02000001 UK : Women : 25-49 yrs : Computerised claims only : SA : Thousands,000's,NA
JLHS,Claimant Count : K02000001 UK : Women : 25-49 yrs : Up to 6 months : SA : Thousands,000's,NA
JLHT,Claimant Count : K02000001 UK : Women : 25-49 yrs : Over 6 and up to 12 months : SA : Thousands,000's,NA
JLHU,Claimant Count : K02000001 UK : Women : 25-49 yrs : Over 12 Months : SA : Thousands,000's,NA
JLHV,Claimant Count : K02000001 UK : Women : 25-49 yrs : Percentage Over 12 Months : SA : (%),%,NA
JLHW,Claimant Count : K02000001 UK : Women : 25-49 yrs : Over 24 Months  : SA : Thousands,000's,NA
JLHX,Claimant Count : K02000001 UK : Women : 50+ yrs : Computerised claims only : SA : Thousands,000's,NA
JLHY,Claimant Count : K02000001 UK : Women : 50+ yrs : Up to 6 months : SA : Thousands,000's,NA
JLHZ,Claimant Count : K02000001 UK : Women : 50+ yrs : Over 6 and up to 12 months : SA : Thousands,000's,NA
JLIA,Claimant Count : K02000001 UK : Women : 50+ yrs : Over 12 Months : SA : Thousands,000's,NA
JLIB,Claimant Count : K02000001 UK : Women : 50+ yrs : Percentage Over 12 Months : SA : (%),%,NA
JLIC,Claimant Count : K02000001 UK : Women : 50+ yrs : Over 24 Months  : SA : Thousands,000's,NA
JP9H,UK Job Vacancies (thousands) - Mining & Quarrying,NA,NA
JP9I,UK Job Vacancies (thousands) - Manufacturing,NA,NA
JP9J,"UK Job Vacancies (thousands) - Electricity, Gas, Steam & Air Con Supply",NA,NA
JP9K,"UK Job Vacancies (thousands) - Water Supply, Sewarage, Waste Management etc.",NA,NA
JP9L,UK Job Vacancies (thousands) - Construction,NA,NA
JP9M,"UK Job Vacancies (thousands) - Wholesale & Retail, Repair of motor vehicles.",NA,NA
JP9N,UK Job Vacancies (thousands) - Transport & Storage,NA,NA
JP9O,UK Job Vacancies (thousands) - Accommodation & Food Services Activities.,NA,NA
JP9P,UK Job Vacancies (thousands) - Information & Communication.,NA,NA
JP9Q,UK Job Vacancies (thousands) - Financial & Insurance Activities.,NA,NA
JP9R,UK Job Vacancies (thousands) - Real Estate Activities.,NA,NA
JP9S,"UK Job Vacancies (thousands) - Professional, Scientific & Technical Activities.",NA,NA
JP9T,UK Job Vacancies (thousands) - Administrative & Support Service Activities.,NA,NA
JP9U,UK Job Vacancies (thousands) - Public Administration & Defence.,NA,NA
JP9V,UK Job Vacancies (thousands) - Education.,NA,NA
JP9W,UK Job Vacancies (thousands) - Human Health & Social Work.,NA,NA
JP9X,"UK Job Vacancies (thousands) - Arts, Entertainment & Recreation.",NA,NA
JP9Y,UK Job Vacancies (thousands) - Other Service Activities.,NA,NA
JP9Z,UK Job Vacancies (thousands) - Total Services,NA,NA
JPA2,UK Job Vacancies ratio per 100 emp jobs - Mining & Quarrying,NA,NA
JPA3,UK Job Vacancies ratio per 100 emp jobs - Manufacturing,NA,NA
JPA4,"UK Job Vacancies ratio per 100 emp jobs - Electricity, Gas, Steam&Air Con Supply",NA,NA
JPA5,"UK Job Vacancies ratio per 100 emp jobs - Water Supply, Sewerage, Waste Manage'",NA,NA
JPA6,UK Job Vacancies ratio per 100 emp jobs - Construction,NA,NA
JPA7,"UK Job Vacancies ratio per 100 empjobs- Wholesale&Retail,Repair of MotorVehicles",NA,NA
JPA8,UK Job Vacancies ratio per 100 emp jobs - Transport & Storage,NA,NA
JPA9,UK Job Vacancies ratio per 100 emp jobs - Accommodation&Food Services Activities,NA,NA
JPB2,UK Job Vacancies ratio per 100 emp jobs - Information & Communication,NA,NA
JPB3,UK Job Vacancies ratio per 100 emp jobs - Financial & Insurance Activities,NA,NA
JPB4,UK Job Vacancies ratio per 100 emp jobs - Real Estate Activities,NA,NA
JPB5,"UK Job Vacancies ratio per 100 emp jobs - Professional, Scientific & Technical",NA,NA
JPB6,UK Job Vacancies ratio per 100 emp jobs - Admin & Support Service Activities,NA,NA
JPB7,UK Job Vacancies ratio per 100 emp jobs - Public Administration & Defence,NA,NA
JPB8,UK Job Vacancies ratio per 100 emp jobs - Education,NA,NA
JPB9,UK Job Vacancies ratio per 100 emp jobs - Human Health & Social Work,NA,NA
JPC2,"UK Job Vacancies ratio per 100 emp jobs - Arts, Entertainment & Recreation",NA,NA
JPC3,UK Job Vacancies ratio per 100 emp jobs - Other Service Activities,NA,NA
JPC4,UK Job Vacancies ratio per 100 emp jobs - Total Services,NA,NA
JPC5,"Number of unemployed people per vacancy (UK exc Agriculture, Forestry & Fishing)",NA,NA
MGSC,LFS: Unemployed: UK: All: Aged 16+: 000s: SA: Annual = 4 quarter average,000's,NA
VASQ,Claimant Count : E92000001 England : People : SA : Percentage (%),%,NA
VASR,Claimant Count : E92000001 England : People : NSA : Thousands,NA,NA
VASS,Claimant Count : E92000001 England : People : NSA : Percentage (%),%,NA
ZMOK,Claimant Count : E12000006 East : Men : SA : Thousands,NA,NA
ZMOL,Claimant Count : E12000006 East : Men : SA : Percentage (%),%,NA
ZMOM,Claimant Count : E12000006 East : Women : SA : Thousands,NA,NA
ZMON,Claimant Count : E12000006 East : Women : SA : Percentage (%),%,NA
ZMOO,Claimant Count : E12000007 London : Men : SA : Thousands,NA,NA
ZMOP,Claimant Count : E12000007 London : Men : SA : Percentage (%),%,NA
ZMOQ,Claimant Count : E12000007 London : Women : SA : Thousands,NA,NA
ZMOR,Claimant Count : E12000007 London : Women : SA : Percentage (%),%,NA
ZMOS,Claimant Count : E12000008 South East : Men : SA : Thousands,NA,NA
ZMOT,Claimant Count : E12000008 South East : Men : SA : Percentage (%),%,NA
ZMOU,Claimant Count : E12000008 South East : Women : SA : Thousands,NA,NA
ZMOV,Claimant Count : E12000008 South East : Women : SA : Percentage (%),%,NA
ZMOW,Claimant Count : E12000009 South West  : Men : SA : Thousands,NA,NA
ZMOX,Claimant Count : E12000009 South West  : Men : SA : Percentage (%),%,NA
ZMOY,Claimant Count : E12000009 South West  : Women : SA : Thousands,NA,NA
ZMOZ,Claimant Count : E12000009 South West  : Women : SA : Percentage (%),%,NA
ZMPA,Claimant Count : E12000004 East Midlands : Men : SA : Thousands,NA,NA
ZMPB,Claimant Count : E12000004 East Midlands : Men : SA : Percentage (%),%,NA
ZMPC,Claimant Count : E12000004 East Midlands : Women : SA : Thousands,NA,NA
ZMPD,Claimant Count : E12000004 East Midlands : Women : SA : Percentage (%),%,NA
ZMPE,Claimant Count : E12000005 West Midlands : Men : SA : Thousands,NA,NA
ZMPF,Claimant Count : E12000005 West Midlands : Men : SA : Percentage (%),%,NA
ZMPG,Claimant Count : E12000005 West Midlands : Women : SA : Thousands,NA,NA
ZMPH,Claimant Count : E12000005 West Midlands : Women : SA : Percentage (%),%,NA
ZMPI,Claimant Count : E12000001 North East : Men : SA : Thousands,NA,NA
ZMPJ,Claimant Count : E12000001 North East : Men : SA : Percentage (%),%,NA
ZMPK,Claimant Count : E12000001 North East : Women : SA : Thousands,NA,NA
ZMPL,Claimant Count : E12000001 North East : Women : SA : Percentage (%),%,NA
ZMPU,Claimant Count : E12000002 North West : Men : SA : Thousands,NA,NA
ZMPV,Claimant Count : E12000002 North West : Men : SA : Percentage (%),%,NA
ZMPW,Claimant Count : E12000002 North West : Women : SA : Thousands,NA,NA
ZMPX,Claimant Count : E12000002 North West : Women : SA : Percentage (%),%,NA
ZMPY,Claimant Count : E12000003 Yorkshire and The Humber : Men : SA : Thousands,NA,NA
ZMPZ,Claimant Count : E12000003 Yorkshire and The Humber : Men : SA : Percentage (%),%,NA
ZMQA,Claimant Count : E12000003 Yorkshire and The Humber : Women : SA : Thousands,NA,NA
ZMQB,Claimant Count : E12000003 Yorkshire and The Humber : Women : SA : Percentage (%),%,NA
ZMQC,Claimant Count : W92000004 Wales  : Men : SA : Thousands,NA,NA
ZMQD,Claimant Count : W92000004 Wales  : Men : SA : Percentage (%),%,NA
ZMQE,Claimant Count : W92000004 Wales  : Women : SA : Thousands,NA,NA
ZMQF,Claimant Count : W92000004 Wales  : Women : SA : Percentage (%),%,NA
ZMQG,Claimant Count : S92000003 Scotland : Men : SA : Thousands,NA,NA
ZMQH,Claimant Count : S92000003 Scotland : Men : SA : Percentage (%),%,NA
ZMQI,Claimant Count : S92000003 Scotland : Women : SA : Thousands,NA,NA
ZMQJ,Claimant Count : S92000003 Scotland : Women : SA : Percentage (%),%,NA
ZMQK,Claimant Count : E92000001 England : Men : SA : Thousands,NA,NA
ZMQL,Claimant Count : E92000001 England : Men : SA : Percentage (%),%,NA
ZMQM,Claimant Count : E92000001 England : Women : SA : Thousands,NA,NA
ZMQN,Claimant Count : E92000001 England : Women : SA : Percentage (%),%,NA
ZMQO,Claimant Count : N92000002 Northern Ireland : Men : SA : Thousands,NA,NA
ZMQP,Claimant Count : N92000002 Northern Ireland : Men : SA : Percentage (%),%,NA
ZMQQ,Claimant Count : N92000002 Northern Ireland : Women : SA : Thousands,NA,NA
ZMQR,Claimant Count : N92000002 Northern Ireland : Women : SA : Percentage (%),%,NA
ZSDP,Claimant Count: K03000001 GB : Male : SA : Thousands,NA,NA
ZSDQ,Claimant count Females SA (GB) - thousands.,NA,NA
ZSDR,Claimant count rate - male - SA (GB) %,NA,NA
ZSDS,Claimant count rate - female - SA (GB) %,NA,NA
