code,name,unit,preunit
APQA,BoP: TiS: Imports: Travel: Total inc. personal imports of cars: CP NSA,NA,NA
APQL,Trade in Services (TS): Travel: WW: Imports: BOP: CP: SA: £m,NA,NA
AQBX,BoP IIP OI Liabs level I&C companies overseas loans to privatised bodies NSA:£m,m,£
ARDY,Current Account Credits Canada : SA:£m,m,£
ARFD,Total Primary Income Credits Canada: SA:£m,m,£
ARFE,Total Primary Income Debits Canada: SA:£m,m,£
ARFF,Total Primary Income Balance Canada: SA:£m,m,£
ARFG,Total Primary Income Credits United States : SA:£m,m,£
ARFH,Total Primary Income Debits United States : SA:£m,m,£
ARFI,Total Primary Income Balance United States : SA:£m,m,£
ARFJ,Total Primary Income Credits Japan : SA:£m,m,£
ARFK,Total Primary Income Debits Japan: SA:£m,m,£
ARFL,Total Primary Income Balance Japan : SA:£m,m,£
ARFM,Current Account Debits Canada: SA:£m,m,£
ARFN,Current Account Balance Canada: SA:£m,m,£
ARFO,Current Account Credits United States : SA:£m,m,£
ARFP,Current Account Debits United States : SA:£m,m,£
ARFQ,Current Account Balance United States : SA:£m,m,£
ARFR,Current Account Credits Japan SA:£m,m,£
ARFS,Current Account Debits Japan SA:£m,m,£
ARFT,Current Account Balance Japan SA:£m,m,£
AWTO,Local government (S.1313): Miscellaneous current transfers (D.75): Resource: CP: £m: NSA,NA,NA
AWVZ,Local government (S.1313): Miscellaneous current transfers (D.75): Resource: CP: £m: SA,NA,NA
BFJR,BoP: Current account: Credits: Hong Kong:£m,m,£
BFJS,BoP: Current account: Debits: Hong Kong:£m,m,£
BFJT,BoP: Current account: Balance: Hong Kong:£m,m,£
BFJU,BoP: Total primary income: Credits: Hong Kong :£m,m,£
BFJV,BoP: Total primary income: Debits: Hong Kong: £m,m,£
BFJW,BoP: Total primary income: Balance: Hong Kong:£m,m,£
BFMY,BoP: Current account: Credits: India:£m,m,£
BFMZ,BoP: Current account: Debits: India:£m,m,£
BFNA,BoP: Current account: Balance: India:£m,m,£
BFNB,BoP: Total primary income: Credits: India:£m,m,£
BFNC,BoP: Total primary income: Debits: India:£m,m,£
BFND,BoP: Total primary income: Balance: India:£m,m,£
BFOM,BoP: Current account: Credits: Japan:£m,m,£
BFON,BoP: Current account: Debits: Japan:£m,m,£
BFOO,BoP: Current account: Balance: Japan:£m,m,£
BFOP,BoP: Total primary income: Credits: Japan:£m,m,£
BFOQ,BoP: Total primry income: Debits: Japan:£m,m,£
BFOR,BoP: Total primary income: Balance: Japan:£m,m,£
BFSQ,BoP: Current account: Credits: Russia:£m,m,£
BFSR,BoP: Current account: Debits: Russia:£m,m,£
BFSS,BoP: Current account: Balance: Russia:£m,m,£
BFST,BoP: Total primary income: Credits: Russia:£m,m,£
BFSU,BoP: Total primary income: Debits: Russia:£m,m,£
BFSV,BoP: Total primary income: Balance: Russia:£m,m,£
BFVB,BoP: Current account: Credits: the USA:£m,m,£
BFVC,BoP: Current account: Debits: the USA:£m,m,£
BFVD,BoP: Current account: Balance: the USA:£m,m,£
BFVE,BoP: Total primary income: Credits: the USA:£m,m,£
BFVF,BoP: Total primary income: Debits: the USA:£m,m,£
BFVG,BoP: Total primary income: Balance: the USA:£m,m,£
BKTL,Gross Domestic Product at market prices: CP: NSA £m,m,£
BKVT,Gross Domestic Product: CVM: NSA £m,m,£
BKWD,International returns Real disposable income CVM NSA Real net nat income at MP,NA,NA
BKWE,International returns Real disposable income CVM NSA Real net nat disposable in,NA,NA
BOKG,Trade in Goods (T): WW: Exports: BOP: CP: SA,m,£
BOKH,Trade in Goods (T): WW: Imports: BOP: CP: SA,m,£
BOKI,Trade in Goods (T): WW: Balance: BOP: CP: SA,m,£
BOKJ,Trade in Goods: Unspecified goods (9): WW: Exports: BOP: CP: NSA,NA,NA
BOKL,Trade in Goods: Oil (33): WW: Exports: BOP: CP: NSA,NA,NA
BOPL,"Trade in Goods: Food, beverages & tobacco (0and1): WW: Exports: BOP: CP: SA",m,£
BOPM,Trade in Goods: Basic materials (2and4): WW: Exports: BOP: CP: SA,m,£
BOPO,Trade in Goods: Semi-manufactures (5and6): WW: Exports: BOP: CP: SA,m,£
BOPP,Trade in Goods: Finished manufactures (7and8): WW: Exports: BOP: CP: SA,m,£
BOQI,Trade in Goods: Fuels other than oil (3OF): WW: Exports: BOP: CP: SA,m,£
BOQL,Trade in Goods: Unspecified goods (9): WW: Exports: BOP: CP: SA,m,£
BPBI,Trade in Goods: Fuels other than oil (3OF): WW: Imports: BOP: CP: SA,m,£
BQAO,Trade in Goods: Unspecified goods (9): WW: Imports: BOP: CP: NSA,NA,NA
BQAQ,Trade in Goods: Oil (33): WW: Imports: BOP: CP: NSA,NA,NA
BQAR,"Trade in Goods: Food, beverages & tobacco (0and1): WW: Imports: BOP: CP: SA",m,£
BQAS,Trade in Goods: Basic materials (2and4): WW: Imports: BOP: CP: SA,m,£
BQAU,Trade in Goods: Semi-manufactures (5and6): WW: Imports: BOP: CP: SA,m,£
BQAV,Trade in Goods: Finished manufactures (7and8): WW: Imports: BOP: CP: SA,m,£
BQAW,Trade in Goods: Unspecified goods (9): WW: Imports: BOP: CP: SA,m,£
BQKN,BOP:IM:CVM:NSA:Total Trade in Goods,NA,NA
BQKO,Trade in Goods (T): WW: Imports: BOP: CVM: SA,m,£
BQKP,BOP:EX:CVM:NSA:Total Trade in Goods,NA,NA
BQKQ,Trade in Goods (T): WW: Exports: BOP: CVM: SA,m,£
BQKX,Trade in Goods: Unspecified goods (9): WW: Balance: BOP: CP: SA,m,£
BQMQ,Trade in Goods: Finished manufactures (7and8): WW: Exports: BOP: CP: NSA,NA,NA
BQMR,Trade in Goods: Semi-manufactures (5and6): WW: Imports: BOP: CP: NSA,NA,NA
BQMV,"Trade in Goods: Food, beverages & tobacco (0and1): WW: Exports: BOP: CP: NSA",NA,NA
BQMW,"Trade in Goods: Food, beverages & tobacco (0and1): WW: Imports: BOP: CP: NSA",NA,NA
BQMX,Trade in Goods: Semi-manufactures (5and6): WW: Exports: BOP: CP: NSA,NA,NA
BQMY,BOP:IM:NSA:Finished manufactures: SITC 7+8,NA,NA
BQNA,Trade in Goods: Basic materials (2and4): WW: Imports: BOP: CP: NSA,NA,NA
BQNE,Trade in Goods: Oil (33): WW: Balance: BOP: CP: NSA,NA,NA
BQNF,Trade in Goods: Fuels other than oil (3OF): WW: Exports: BOP: CP: NSA,NA,NA
BQNG,Trade in Goods: Fuels other than oil (3OF): WW: Imports: BOP: CP: NSA,NA,NA
BQNH,Trade in Goods: Fuels other than oil (3OF): WW: Balance: BOP: CP: NSA,NA,NA
BQOR,Trade in Goods: Basic materials (2and4): WW: Balance: BOP: CP: NSA,NA,NA
BQOS,"Trade in Goods: Food, beverages & tobacco (0and1): WW: Balance: BOP: CP: NSA",NA,NA
BQOT,Trade in Goods: Semi-manufactures (5and6): WW: Balance: BOP: CP: NSA,NA,NA
BQOU,Trade in Goods: Unspecified goods (9): WW: Balance: BOP: CP: NSA,NA,NA
BQOV,Trade in Goods: Finished manufactures (7and8): WW: Balance: BOP: CP: NSA,NA,NA
C3FK,CG: Social trans in kind market production (D.632):CP NSA,NA,NA
C3O8,Total: PCs: F.514L £m level,m,£
C3ZT,Households (S.14): Dividends (D.421) Resources: Current price: £m: NSA,NA,NA
C3ZU,NPISH (S.15): Dividends (D.421): Resources: Current price: £m: NSA,NA,NA
C46U,Households (S.14): Short-term debt securities issued by UK local government (F.31N2): Asset: Current price: £m: NSA,NA,NA
C46X,Households (S.14): Money market instruments issued by rest of world (F.31N9): Asset: Current price: £m: NSA,NA,NA
C5N7,Non-money market fund investment funds (S.124): Debt securities (F.3): Asset: Current price: £million: NSA:,NA,NA
C657,FA level IP liab F419,NA,NA
C68W,HHFCE: Financial intermediation services indirectly measured (FISIM) £M CP SA,NA,NA
C696,HHFCE: Financial intermediation services indirectly measured (FISIM) £M CVM SA,NA,NA
C6FP,"FISIM: FISIM on loans to S.1313, local govt., CP NSA, £mn",m,£
C6FQ,"FISIM: FISIM on deposits from S.1313, local govt., CP NSA, £mn",m,£
C6G9,"FISIM: FISIM on loans to S.1311, central govt., CP NSA: £mn",m,£
C6GA,"FISIM: FISIM on deposits from S1311, central govt., CP NSA: £mn",m,£
C7RL,"FISIM: FISIM on deps from S.11001, public non-financial corps, CP NSA: £mn",m,£
CADV,Non-money market fund investment funds (S.124): Debt securities (AF.3): Asset: Current price: £million: NSA:,NA,NA
CAED,Private non-financial corps. (S.11002+S.11003): Gross trading profits of UK non-continental shelf: Resource: CP £m: SA,NA,NA
CAEN,"HH & NPISH (S.14 + S.15): Operating Surplus, gross (B.2g): Resources: Current price: £m: SA",NA,NA
CAEO,"Households (S.14): Operating Surplus, gross (B.2g) Resources: Current price: £m: SA",NA,NA
CAEP,"NPISH (S.15): Operating Surplus, gross (B.2g): Resources: Current price: £m: SA",NA,NA
CAEQ,Gross Operating Surplus: NFCos: Public: Current price: SA £m,m,£
CAER,Private non-financial corporations (S.11002+S.11003): Gross Operating Surplus: Resource: CP £m: SA,m,£
CAES,Net income from abroad: Current price: Seasonally adjusted £m,m,£
CAEX,Changes in inventories (CP SA) including alignment adjustment £m,m,£
CAFU,Changes in inventories including alignment adjustment - CVM NAYear SA £m,m,£
CAGD,Private non-financial corps (S.11002+S.11003): Gross trading profits of UK continental shelf companies: Resource: CP £m: SA,NA,NA
CAGQ,Gross Domestic Product (Expenditure) current basic prices: aligned:SA £m,m,£
CAGR,Gross Domestic Product (Expenditure) chained volume measure SA £m,m,£
CAGS,Gross Domestic Product (Income) current basic prices: aligned: SA £m,m,£
CAPF,Non-money market fund investment funds (S.124): Debt securities (F.3): Liability: Current price: £million: NSA:,NA,NA
CAPL,Non-money market fund investment funds (S.124): Loans (F.4): Liability: Current price: £million: NSA:,NA,NA
CCBF,Non-money market fund investment funds (S.124): Debt securities (AF.3): Liability: Current price: £million: NSA:,NA,NA
CCWP,Non-money market fund investment funds (S.124): Loans (AF.4): Liability: Current price: £million: NSA:,NA,NA
CEP8,Non-money market fund investment funds (S.124): Total net acquisition of financial assets (F.A): Asset: Current price: £m: NSA:,NA,NA
CEQ8,Non-money market fund investment funds (S.124): Currency and deposits (F.2): Asset: Current price: £million: NSA:,NA,NA
CER2,Non-money market fund investment funds (S.124): Currency (F.21): Asset: Current price: £million: NSA:,NA,NA
CER6,Non-money market fund investment funds (S.124): Deposits with UK monetary financial institutions (F.22N1): Asset: CP: £m: NSA:,NA,NA
CER8,Non-money market fund investment funds (S.124): Foreign currency deposits with UK banks (F.22N12): Asset: CP: £million: NSA:,NA,NA
CES2,NMMF investment funds (S.124): Deposits with rest of world monetary financial institutions (F.22N9): Asset: CP: £million: NSA:,NA,NA
CES4,Non-money market fund investment funds (S.124): Other deposits (F.29): Asset: Current price: £million: NSA:,NA,NA
CES6,NMMF investment funds (S.124): Short-term debt securities issued by UK central government (F.31N1): Asset: CP: £million: NSA:,NA,NA
CES8,NMMF investment funds (S.124): Short-term debt securities issued by UK local government (F.31N2): Asset: Current price: £m: NSA:,NA,NA
CET2,Non-money market fund investment funds (S.124): Short-term debt securities issued by UK MFIs (F.31N5): Asset: CP: £m: NSA:,NA,NA
CET4,NMMF investment funds (S.124): Money market instruments issued by other UK residents (F.31N6): Asset: CP: £million: NSA:,NA,NA
CET6,Non-money market fund investment funds (S.124): Money market instruments issued by rest of world (F.31N9): Asset: CP: £m: NSA:,NA,NA
CET8,NMMF investment funds (S.124): Long-term debt securities issued by UK central government (F.32N1): Asset: CP: £million: NSA:,NA,NA
CEU2,NMMF investment funds (S.124): Long-term debt securities issued by UK local government (F.32N2): Asset: CP: £million: NSA:,NA,NA
CEU4,NMMF investment funds (S.124): Medium & long term bonds issued by UK MFI's & other UK residents (F.32N5-6): Asset: CP: £m: NSA:,NA,NA
CEU6,Non-money market fund investment funds (S.124): Long term bonds issued by the rest of the world (F.32N9): Asset: CP: £m: NSA:,NA,NA
CEW4,Non-money market fund investment funds (S.124): Equity and investment fund shares/units (F.5): Asset: Current price: £m: NSA:,NA,NA
CEX2,Non-money market fund investment funds (S.124): Listed UK shares (F.511N1): Asset: Current price: £million: NSA:,NA,NA
CEX6,Non-money market fund investment funds (S.124): Unlisted UK shares (F.512N1): Asset: Current price: £million: NSA:,NA,NA
CEY2,Non-money market fund investment funds (S.124): UK shares and bonds issued by other UK residents (F.519N7): Asset: CP: £m: NSA:,NA,NA
CEY4,NMMF investment funds (S.124): Shares and other equity issued by the rest of the world (F.519N9): Asset: CP: £million: NSA:,NA,NA
CEY8,Non-money market fund investment funds (S.124): UK mutual funds' shares (F.52N1): Asset: Current price: £million: NSA:,NA,NA
CEZ2,Non-money market fund investment funds (S.124): Rest of the world mutual funds' shares (F.52N9): Asset: Current price: £m: NSA:,NA,NA
CEZ4,"Non-money market fund investment funds (S.124): Insurance, pension and standardised guarantee schemes (F.6): Asset: CP: £m: NSA:",NA,NA
CEZ6,Non-money market fund investment funds (S.124): Non-life insurance technical reserves (F.61): Asset: Current price: £m: NSA:,NA,NA
CF2C,Non-money market fund investment funds (S.124): Financial derivatives and employee stock options (F.7): Asset: CP: £m: NSA:,NA,NA
CF2E,Non-money market fund investment funds (S.124): Financial derivatives (F.71): Asset: Current price: £million: NSA:,NA,NA
CF2I,Non-money market fund investment funds (S.124): Other accounts receivable/payable (F.8): Asset: Current price: £million: NSA:,NA,NA
CF8V,Non-money market fund investment funds (S.124): Total financial assets (AF.A): Asset: Current price: £million: NSA:,NA,NA
CF95,Non-money market fund investment funds (S.124): Currency and deposits (AF.2): Asset: Current price: £million: NSA:,NA,NA
CF97,Non-money market fund investment funds (S.124): Currency (AF.21): Asset: Current price: £million: NSA:,NA,NA
CF9B,Non-money market fund investment funds (S.124): Deposits with UK monetary financial institutions (AF.22N1): Asset: CP: £m: NSA:,NA,NA
CF9D,Non-money market fund investment funds (S.124): Foreign currency deposits with UK banks (AF.22N12): Asset: CP: £million: NSA:,NA,NA
CF9F,NMMF investment funds (S.124): Deposits with rest of world monetary financial institutions (AF.22N9): Asset: CP: £m: NSA:,NA,NA
CF9H,Non-money market fund investment funds (S.124): Other deposits (AF.29): Asset: Current price: £million: NSA:,NA,NA
CF9L,NMMF investment funds (S.124): Short-term debt securities issued by UK local government (AF.31N2): Asset: CP: £million: NSA:,NA,NA
CF9N,NMMF investment funds (S.124): Short-term debt securities issued by UK MFIs (AF.31N5): Asset: CP: £m: NSA:,NA,NA
CF9X,NMMF investment funds (S.124): Medium & long term bonds issued by UK MFI's & other UK residents (AF.32N5-6): Asset: CP: £m: NSA:,NA,NA
CF9Z,Non-money market fund investment funds (S.124): Long term bonds issued by the rest of the world (AF.32N9): Asset: CP: £m: NSA:,NA,NA
CFB7,Non-money market fund investment funds (S.124): Equity and investment fund shares/units (AF.5): Asset: Current price: £m: NSA:,NA,NA
CFC5,Non-money market fund investment funds (S.124): Listed UK shares (AF.511N1): Asset: Current price: £million: NSA:,NA,NA
CFC9,Non-money market fund investment funds (S.124): Unlisted UK shares (AF.512N1): Asset: Current price: £million: NSA:,NA,NA
CFD5,Non-money market fund investment funds (S.124): UK shares and bonds issued by other UK residents (AF.519N7): Asset: CP: £m: NSA:,NA,NA
CFD7,NMMF investment funds (S.124): Shares and other equity issued by the rest of the world (AF.519N9): Asset: CP: £m: NSA:,NA,NA
CFE2,Non-money market fund investment funds (S.124): UK mutual funds' shares (AF.52N1): Asset: Current price: £million: NSA:,NA,NA
CFE4,Non-money market fund investment funds (S.124): Rest of the world mutual funds' shares (AF.52N9): Asset: Current price: £m: NSA:,NA,NA
CFE6,"NMMF investment funds (S.124): Insurance, pension and standardised guarantee schemes (AF.6): Asset: CP: £million: NSA:",NA,NA
CFE8,Non-money market fund investment funds (S.124): Non-life insurance technical reserves (AF.61): Asset: Current price: £m: NSA:,NA,NA
CFG3,Non-money market fund investment funds (S.124): Financial derivatives and employee stock options (AF.7): Asset: CP: £m: NSA:,NA,NA
CFG5,Non-money market fund investment funds (S.124): Financial derivatives (AF.71): Asset: Current price: £million: NSA:,NA,NA
CFG9,Non-money market fund investment funds (S.124): Other accounts receivable/payable (AF.8): Asset: Current price: £million: NSA:,NA,NA
CFZG,CG Assets F.34 Financial derivatives,NA,NA
CFZI,ESA:PC:AS:FLOW:Direct Investment Loans,NA,NA
CFZJ,ESA:PC:Liab:Flow:Direct Investment Loans,NA,NA
CGBV,Gross Value Added at basic prices: Implied deflator:SA,"Index, last full year = 100",NA
CGBW,Income based: Other income: CP NSA,NA,NA
CGBX,Income based: Other income: CP SA £m,m,£
CGBY,Income based: Gross operating surplus of corporations : Total: CP NSA,NA,NA
CGBZ,Income based: Gross operating surplus of corporations : Total: CP SA £m,m,£
CGCA,Income based: Gross value added at factor cost: CP NSA,NA,NA
CGCB,Income based: Gross value added at factor cost: CP SA £m,m,£
CGCE,Gross value added at basic prices:CVM:Index:SA,"Index, base year = 100",NA
CGDD,IMF IIP: Reserve Assets: Currency & deposits: CP NSA: £m,m,£
CGDE,IMF IIP:Reserve Assets:Currency & deposits with monetary authorities:CP NSA: £m,m,£
CGDF,IMF IIP: Reserve Assets Currency & Deposits with banks: 8 855: CP NSA: £m,m,£
CGDG,BoP: IIP: Reserve assets: Other assets: Total securities: NSA £m,m,£
CGDH,IMF IIP: Reserve Assets: Securities Bonds & Notes: CP NSA: £m,m,£
CGDL,IMF IIP: Reserve assets: Securities: MMIs & financial derivatives:CP NSA: £m,m,£
CGDN,Secondary Income Credits: Central Govt Other receipts: CP SA £m,m,£
CGDO,"Secondary Income Credits: Other sectors, other receipts: CP SA: £m",m,£
CGDP,Secondary Income debits; Central Government Other Payments: CP SA: £m,m,£
CGDR,Secondary Income Debits; Other sectors payments to EU: CP SA: £m,m,£
CGDS,"Secondary Income debits: Other sectors, other payments: CP SA: £m",m,£
CGDT,BoP Inc PI Credits total equity securities SA £m,m,£
CGDU,BoP Inc PI Credits total debt securities SA £m,m,£
CGDV,BoP Inc PI Credits SA £m,m,£
CGDW,BoP Inc OI Credits SA £m,m,£
CGDX,BoP Inc OI Debits Debt securities SA £m,m,£
CGDZ,BoP Inc PI Debits SA £m,m,£
CGEB,BoP Inc OI Debits SA £m,m,£
CGEC,BoP Inc PI Balance total equity securities SA £m,m,£
CGED,BoP Inc PI Balance total debt securities SA £m,m,£
CGEE,BoP Inc PI Balance SA £m,m,£
CGFF,BoP Inc OI Balance SA £m,m,£
CGJF,BoP FA OI Liabilities level long-term trade credit received by UK cos NSA £m,m,£
CGLO,FDI : Inward : Property : Total Net Investment : nsa : £m,m,£
CGLS,FDI : Outward : Total NFC & FCs : Level of Other Capital due to parent :nsa : £m,m,£
CGML,BoP IIP PI Assets level UK NBPS holdings of foreign notes & coins NSA £m,m,£
CGMO,FDI : Outward : Total FDI : Level of Equity Capital & Reinvested Earnings : £m,m,£
CGNA,BoP Inc OI Net NSA £m,m,£
CGND,BoP Inc credits MFI's earnings NSA £m,m,£
CGNE,BoP: IIP: PI: Net level: Equity securities and investment fund shares: NSA £m,m,£
CGNF,BoP IIP PI Net level debt securities NSA £m,m,£
CGNG,BoP IIP OI Net NSA £m,m,£
CGNH,BoP IIP PI Net NSA £m,m,£
CGNJ,BoP IIP Asset level total MFI's NSA £m,m,£
CGNK,BoP IIP Asset level total CG NSA £m,m,£
CGNL,BoP IIP Asset level total PNFC's NSA £m,m,£
CGNM,BoP IIP Asset level total other sectors NSA £m,m,£
CGNP,BoP Inc credits total PC's NSA £m,m,£
CGNW,BoP Inc credits total other sectors NSA £m,m,£
CGNY,BoP Inc credits total CG's NSA £m,m,£
CGNZ,BoP Inc debits total CG's NSA £m,m,£
CGOB,BoP Inc debits total LA's NSA £m,m,£
CGOD,BoP Inc debits total PC's NSA £m,m,£
CGOE,BoP Inc balance total CG's NSA £m,m,£
CGOF,BoP Inc balance total PC's NSA £m,m,£
CGOG,BoP IIP Net Liabilities level total CG NSA £m,m,£
CGOH,BoP IIP Net Liabilities level total LA's NSA £m,m,£
CGOI,BoP IIP Net Liabilities level total PC's NSA £m,m,£
CGOK,BoP IIP Net level total CG NSA £m,m,£
CGOL,BoP IIP Net level total PNFC's NSA £m,m,£
CGPN,BoP Inc debits total MFI's NSA £m,m,£
CGSE,BoP Inc debits total other sectors NSA £m,m,£
CGSO,BoP Inc balance total MFI's NSA £m,m,£
CGTX,BoP Inc balance total other sectors NSA £m,m,£
CGUL,BoP FA Liability flow total MFIs NSA £m (UK Liabs/net credits),m,£
CIDZ,I&C companies: capital transfers total receipts: CP SA,NA,NA
CIHA,Capital Consumption (£m): S.1: TOTAL: Ind TOTAL: CVM,m,£
CISB,PNFC D99p Other capital transfers payable £m cp nsa,m,£
CJQI,Non-money market fund investment funds (S.124): Total net acquisition of financial liabilities (F.L): Liability: CP: £m: NSA:,NA,NA
