variable,value,dates.date,dates.freq
JQ7N,19125.1,1998-01-01,a
JQ7L,3822.5,1998-01-01,a
JQ7M,15302.2,1998-01-01,a
JQ5Q,2010,1998-01-01,a
JQ65,6670.8,1998-01-01,a
JQ66,7667,1998-01-01,a
JQ5R,6612.4,1998-01-01,a
JT3M,0,1998-01-01,a
JQ5S,8622.5,1998-01-01,a
JQ64,996,1998-01-01,a
JQ69,1634.8,1998-01-01,a
JQO2,16919.6,1998-01-01,a
JQO3,32909.8,1998-01-01,a
JQ67,431.2,1998-01-01,a
JQ68,1203.6,1998-01-01,a
JQO4,49829.4,1998-01-01,a
JQ6A,314.3,1998-01-01,a
JQG2,11750.2,1998-01-01,a
JQ6B,5634.4,1998-01-01,a
JSK8,0,1998-01-01,a
JSK9,0,1998-01-01,a
JQ6C,5949.1,1998-01-01,a
JQ6I,11681.3,1998-01-01,a
JQ6G,1788.5,1998-01-01,a
JQ6H,9892.8,1998-01-01,a
JQZ3,11844.6,1998-01-01,a
JQ98,1310.8,1998-01-01,a
JQ99,1714.9,1998-01-01,a
JQR2,455.9,1998-01-01,a
JQZ7,0,1998-01-01,a
JQ97,404.4,1998-01-01,a
JQR3,1960.7,1998-01-01,a
JQR4,2416.8,1998-01-01,a
JQJ6,11351.1,1998-01-01,a
JQJ7,14705.3,1998-01-01,a
JQJ8,26056,1998-01-01,a
JR3D,0,1998-01-01,a
JQ83,4494.3,1998-01-01,a
JQ84,4674,1998-01-01,a
JQY2,3360.1,1998-01-01,a
JQ82,179.7,1998-01-01,a
JQ88,1500.9,1998-01-01,a
JQY9,3866.3,1998-01-01,a
JQ89,5832.2,1998-01-01,a
JR22,6377.5,1998-01-01,a
JSM2,4816.1,1998-01-01,a
JSM3,0,1998-01-01,a
JSM6,2727.4,1998-01-01,a
JQ8A,7333.2,1998-01-01,a
JQ8H,2764.6,1998-01-01,a
JQ8I,6017.3,1998-01-01,a
JQA2,38674.8,1998-01-01,a
JQ8J,8782.1,1998-01-01,a
JQZ2,7978.5,1998-01-01,a
JQ2N,232775.2,1998-01-01,a
JQ32,21062.5,1998-01-01,a
D439,0,1998-01-01,a
JQ37,0,1998-01-01,a
JQ34,12009.2,1998-01-01,a
D42V,0,1998-01-01,a
JQ2Y,18117.9,1998-01-01,a
D42R,0,1998-01-01,a
JQ3B,14710.7,1998-01-01,a
JQ3C,8111.2,1998-01-01,a
D3QJ,0,1998-01-01,a
D3QI,0,1998-01-01,a
JQ3D,6204.5,1998-01-01,a
D3QF,0,1998-01-01,a
JQ3E,28669.3,1998-01-01,a
D3QE,0,1998-01-01,a
JQ3I,25368.6,1998-01-01,a
JQ9T,20291.2,1998-01-01,a
JQ9U,23330.7,1998-01-01,a
JR3K,0,1998-01-01,a
JQ9S,3039.7,1998-01-01,a
JQ9Y,20540.2,1998-01-01,a
JR3P,0,1998-01-01,a
JQS6,6814,1998-01-01,a
JQS7,5644.4,1998-01-01,a
JQ9Z,18134.6,1998-01-01,a
JQS8,12458.4,1998-01-01,a
JQ2J,0,1998-01-01,a
JQ4O,0,1999-01-01,a
JQ4P,0,1999-01-01,a
JQV2,7561,1999-01-01,a
D3L8,0,1999-01-01,a
JQ4S,7923.7,1999-01-01,a
JQV5,7335.1,1999-01-01,a
JQ4T,8166,1999-01-01,a
JQ55,0,1999-01-01,a
JQ4Q,0,1999-01-01,a
JQV3,2155.2,1999-01-01,a
JQ4R,242.2,1999-01-01,a
JQV4,5180,1999-01-01,a
D3L4,0,1999-01-01,a
JQ4W,12828.6,1999-01-01,a
JQ4U,1033.7,1999-01-01,a
JQ56,0,1999-01-01,a
JQ4V,11794.7,1999-01-01,a
JQ57,0,1999-01-01,a
JQ5H,115.9,1999-01-01,a
JQF9,8577.3,1999-01-01,a
JQ5I,3187.3,1999-01-01,a
JQF8,3217.9,1999-01-01,a
JQ5J,3303,1999-01-01,a
JQ3N,0,1999-01-01,a
JQ3O,13001.1,1999-01-01,a
JQ3M,4617.6,1999-01-01,a
JQ3R,23879.3,1999-01-01,a
JQU4,650.8,1999-01-01,a
JQ3S,17752,1999-01-01,a
JQ44,0,1999-01-01,a
JQ3P,10760.3,1999-01-01,a
JQU2,174.7,1999-01-01,a
JQ3Q,0,1999-01-01,a
JQU3,476.1,1999-01-01,a
JQ3V,8885.5,1999-01-01,a
JQU8,373.4,1999-01-01,a
JQ3W,0,1999-01-01,a
JQU9,7188,1999-01-01,a
JQ45,0,1999-01-01,a
JQ46,0,1999-01-01,a
JQ3Z,0,1999-01-01,a
JT27,358615.8,1999-01-01,a
JT28,501922.7,1999-01-01,a
JQ4C,0,1999-01-01,a
JQ4D,0,1999-01-01,a
JQ4B,3770.8,1999-01-01,a
JQ4E,0,1999-01-01,a
JQ4K,5696.1,1999-01-01,a
JQ4I,397.6,1999-01-01,a
JQ4J,5298.4,1999-01-01,a
JQ6Q,14164.3,1999-01-01,a
JQ72,6027,1999-01-01,a
JQ6R,14708.7,1999-01-01,a
JQ73,3035.1,1999-01-01,a
JQ6P,544.4,1999-01-01,a
JQ76,856.4,1999-01-01,a
JQX7,721.3,1999-01-01,a
JQ6V,775.4,1999-01-01,a
JQ77,2574.6,1999-01-01,a
JQX8,1476.3,1999-01-01,a
JQ74,2291.6,1999-01-01,a
JQX5,369.1,1999-01-01,a
JQ75,5326.8,1999-01-01,a
JQX6,352.2,1999-01-01,a
JQ6Y,1849.2,1999-01-01,a
JQ6Z,4177.6,1999-01-01,a
JQ6W,2714.9,1999-01-01,a
JQ78,3431,1999-01-01,a
JQX9,2156.1,1999-01-01,a
JQ6X,3490.3,1999-01-01,a
JQ79,2178.1,1999-01-01,a
JQ7B,3060.7,1999-01-01,a
JSL5,25833.2,1999-01-01,a
JQ7C,5255.3,1999-01-01,a
DYQO,0,1999-01-01,a
JQ7A,882.2,1999-01-01,a
JQ7D,5782.2,1999-01-01,a
JQ7E,11037.4,1999-01-01,a
JQ7J,5109.4,1999-01-01,a
JQ7K,10099.3,1999-01-01,a
JQ7I,4990.1,1999-01-01,a
JQ7N,18701.4,1999-01-01,a
JQ7L,3948.2,1999-01-01,a
JQ7M,14753.1,1999-01-01,a
JQ5Q,2237.7,1999-01-01,a
JQ65,6000.2,1999-01-01,a
JQ66,6891.5,1999-01-01,a
JQ5R,5867.1,1999-01-01,a
JT3M,0,1999-01-01,a
JQ5S,8105,1999-01-01,a
JQ64,891.2,1999-01-01,a
JQ69,1525.1,1999-01-01,a
JQO2,16650.7,1999-01-01,a
JQO3,33564.7,1999-01-01,a
JQ67,400.9,1999-01-01,a
JQ68,1124,1999-01-01,a
JQO4,50215.5,1999-01-01,a
JQ6A,287.8,1999-01-01,a
JQG2,11795.2,1999-01-01,a
JQ6B,5206.6,1999-01-01,a
JSK8,0,1999-01-01,a
JSK9,0,1999-01-01,a
JQ6C,5494.6,1999-01-01,a
JQ6I,11417.6,1999-01-01,a
JQ6G,1625.6,1999-01-01,a
JQ6H,9792,1999-01-01,a
JQZ3,14089.9,1999-01-01,a
JQ98,1277.9,1999-01-01,a
JQ99,1590.6,1999-01-01,a
JQR2,841.5,1999-01-01,a
JQZ7,0,1999-01-01,a
JQ97,312.7,1999-01-01,a
JQR3,1915.9,1999-01-01,a
JQR4,2757.2,1999-01-01,a
JQJ6,10266.9,1999-01-01,a
JQJ7,14495.7,1999-01-01,a
JQJ8,24762.7,1999-01-01,a
JR3D,0,1999-01-01,a
JQ83,4717.1,1999-01-01,a
JQ84,4913.2,1999-01-01,a
JQY2,3632.2,1999-01-01,a
JQ82,196.2,1999-01-01,a
JQ88,1354.7,1999-01-01,a
JQY9,4615,1999-01-01,a
JQ89,5607.2,1999-01-01,a
JR22,6694.4,1999-01-01,a
JSM2,4583.3,1999-01-01,a
JSM3,0,1999-01-01,a
JSM6,3067.3,1999-01-01,a
JQ8A,6961.8,1999-01-01,a
JQ8H,2381,1999-01-01,a
JQ8I,5710.4,1999-01-01,a
JQA2,38501.7,1999-01-01,a
JQ8J,8091.6,1999-01-01,a
JQZ2,9475.1,1999-01-01,a
JQ2N,239354.7,1999-01-01,a
JQ32,23139.7,1999-01-01,a
D439,0,1999-01-01,a
JQ37,0,1999-01-01,a
JQ34,12577.7,1999-01-01,a
D42V,0,1999-01-01,a
JQ2Y,19988.7,1999-01-01,a
D42R,0,1999-01-01,a
JQ3B,14996.7,1999-01-01,a
JQ3C,7802.9,1999-01-01,a
D3QJ,0,1999-01-01,a
D3QI,0,1999-01-01,a
JQ3D,6895.5,1999-01-01,a
D3QF,0,1999-01-01,a
JQ3E,34429.7,1999-01-01,a
D3QE,0,1999-01-01,a
JQ3I,30357.5,1999-01-01,a
JQ9T,19356.8,1999-01-01,a
JQ9U,22217.2,1999-01-01,a
JR3K,0,1999-01-01,a
JQ9S,2860.3,1999-01-01,a
JQ9Y,20146.2,1999-01-01,a
JR3P,0,1999-01-01,a
JQS6,7002.4,1999-01-01,a
JQS7,6505.9,1999-01-01,a
JQ9Z,18355.7,1999-01-01,a
JQS8,13508.3,1999-01-01,a
JQ2J,0,1999-01-01,a
JQ4O,0,2000-01-01,a
JQ4P,0,2000-01-01,a
JQV2,7452.6,2000-01-01,a
D3L8,0,2000-01-01,a
JQ4S,7992.7,2000-01-01,a
JQV5,7960,2000-01-01,a
JQ4T,8232.9,2000-01-01,a
JQ55,0,2000-01-01,a
JQ4Q,0,2000-01-01,a
JQV3,2049,2000-01-01,a
JQ4R,240.1,2000-01-01,a
JQV4,5911.4,2000-01-01,a
D3L4,0,2000-01-01,a
JQ4W,13168.6,2000-01-01,a
JQ4U,1041.7,2000-01-01,a
JQ56,0,2000-01-01,a
JQ4V,12127,2000-01-01,a
JQ57,0,2000-01-01,a
JQ5H,81.1,2000-01-01,a
JQF9,9071.1,2000-01-01,a
JQ5I,3057.8,2000-01-01,a
JQF8,3625.2,2000-01-01,a
JQ5J,3139,2000-01-01,a
JQ3N,0,2000-01-01,a
JQ3O,14698.8,2000-01-01,a
JQ3M,5810.3,2000-01-01,a
JQ3R,23302.3,2000-01-01,a
JQU4,813.5,2000-01-01,a
JQ3S,20940,2000-01-01,a
JQ44,2930.3,2000-01-01,a
JQ3P,11113.4,2000-01-01,a
JQU2,215.3,2000-01-01,a
JQ3Q,15963.8,2000-01-01,a
JQU3,598,2000-01-01,a
JQ3V,8297.9,2000-01-01,a
JQU8,383.5,2000-01-01,a
JQ3W,21720.4,2000-01-01,a
JQU9,7069.1,2000-01-01,a
JQ45,4188.3,2000-01-01,a
JQ46,17850.2,2000-01-01,a
JQ3Z,16667.9,2000-01-01,a
JT27,364129.7,2000-01-01,a
JT28,926807.7,2000-01-01,a
JQ4C,0,2000-01-01,a
JQ4D,0,2000-01-01,a
JQ4B,3957,2000-01-01,a
JQ4E,0,2000-01-01,a
JQ4K,5403.3,2000-01-01,a
JQ4I,393.8,2000-01-01,a
JQ4J,5009.6,2000-01-01,a
JQ6Q,13179.9,2000-01-01,a
JQ72,6022,2000-01-01,a
JQ6R,13777.6,2000-01-01,a
JQ73,2881.7,2000-01-01,a
JQ6P,597.5,2000-01-01,a
JQ76,845.7,2000-01-01,a
JQX7,516.3,2000-01-01,a
JQ6V,669.7,2000-01-01,a
JQ77,2408.2,2000-01-01,a
JQX8,1477.8,2000-01-01,a
JQ74,2080.9,2000-01-01,a
JQX5,134.4,2000-01-01,a
JQ75,4962.3,2000-01-01,a
JQX6,381.7,2000-01-01,a
JQ6Y,1666.3,2000-01-01,a
JQ6Z,4355.6,2000-01-01,a
JQ6W,3186,2000-01-01,a
JQ78,3253.8,2000-01-01,a
JQX9,2215.2,2000-01-01,a
JQ6X,3855.7,2000-01-01,a
JQ79,2087.7,2000-01-01,a
JQ7B,2969.7,2000-01-01,a
JSL5,27387.1,2000-01-01,a
JQ7C,6235.2,2000-01-01,a
DYQO,0,2000-01-01,a
JQ7A,882.2,2000-01-01,a
JQ7D,6587.4,2000-01-01,a
JQ7E,12822.7,2000-01-01,a
JQ7J,5602.6,2000-01-01,a
JQ7K,10763,2000-01-01,a
JQ7I,5160.3,2000-01-01,a
JQ7N,18660.6,2000-01-01,a
JQ7L,3770.7,2000-01-01,a
JQ7M,14889.7,2000-01-01,a
JQ5Q,1843.2,2000-01-01,a
JQ65,5713.1,2000-01-01,a
JQ66,6431.5,2000-01-01,a
JQ5R,6011.3,2000-01-01,a
JT3M,17001.1,2000-01-01,a
JQ5S,7854.2,2000-01-01,a
JQ64,718.5,2000-01-01,a
JQ69,1447.3,2000-01-01,a
JQO2,15358.2,2000-01-01,a
JQO3,30969.6,2000-01-01,a
JQ67,487.4,2000-01-01,a
JQ68,960,2000-01-01,a
JQO4,46328,2000-01-01,a
JQ6A,239.4,2000-01-01,a
JQG2,12696.4,2000-01-01,a
JQ6B,4848.5,2000-01-01,a
JSK8,0,2000-01-01,a
JSK9,4268,2000-01-01,a
JQ6C,5087.7,2000-01-01,a
JQ6I,11817.9,2000-01-01,a
JQ6G,1717.9,2000-01-01,a
JQ6H,10100,2000-01-01,a
JQZ3,16262.2,2000-01-01,a
JQ98,1240.2,2000-01-01,a
JQ99,1566,2000-01-01,a
JQR2,436.3,2000-01-01,a
JQZ7,684.5,2000-01-01,a
JQ97,325.9,2000-01-01,a
JQR3,1736.6,2000-01-01,a
JQR4,2172.9,2000-01-01,a
JQJ6,10543.4,2000-01-01,a
JQJ7,14156,2000-01-01,a
JQJ8,24699.4,2000-01-01,a
JR3D,0,2000-01-01,a
JQ83,4793.7,2000-01-01,a
JQ84,4966.7,2000-01-01,a
JQY2,3693.2,2000-01-01,a
JQ82,173,2000-01-01,a
JQ88,1408.4,2000-01-01,a
JQY9,5601.2,2000-01-01,a
JQ89,5662.4,2000-01-01,a
JR22,7432.7,2000-01-01,a
JSM2,4825.8,2000-01-01,a
JSM3,0,2000-01-01,a
JSM6,3904,2000-01-01,a
JQ8A,7070.7,2000-01-01,a
JQ8H,2979,2000-01-01,a
JQ8I,5798.8,2000-01-01,a
JQA2,42047,2000-01-01,a
JQ8J,8778.1,2000-01-01,a
JQZ2,10661,2000-01-01,a
JQ2N,382115.8,2000-01-01,a
JQ32,25523.8,2000-01-01,a
D439,0,2000-01-01,a
JQ37,39163.5,2000-01-01,a
JQ34,13192.7,2000-01-01,a
D42V,0,2000-01-01,a
JQ2Y,27629.7,2000-01-01,a
D42R,0,2000-01-01,a
JQ3B,16157.7,2000-01-01,a
JQ3C,9051.9,2000-01-01,a
D3QJ,0,2000-01-01,a
D3QI,0,2000-01-01,a
JQ3D,9345.7,2000-01-01,a
D3QF,0,2000-01-01,a
JQ3E,41434.4,2000-01-01,a
D3QE,0,2000-01-01,a
JQ3I,35465.2,2000-01-01,a
JQ9T,21018.9,2000-01-01,a
JQ9U,23704,2000-01-01,a
JR3K,0,2000-01-01,a
JQ9S,2685,2000-01-01,a
JQ9Y,21759.4,2000-01-01,a
JR3P,2815.3,2000-01-01,a
JQS6,7005,2000-01-01,a
JQS7,6728,2000-01-01,a
JQ9Z,20287.5,2000-01-01,a
JQS8,13733.1,2000-01-01,a
JQ2J,104042.4,2000-01-01,a
JQ4O,0,2001-01-01,a
JQ4P,0,2001-01-01,a
JQV2,7904.1,2001-01-01,a
D3L8,0,2001-01-01,a
JQ4S,8002.6,2001-01-01,a
JQV5,8457,2001-01-01,a
JQ4T,8220.3,2001-01-01,a
JQ55,0,2001-01-01,a
JQ4Q,0,2001-01-01,a
JQV3,2409.4,2001-01-01,a
JQ4R,217.7,2001-01-01,a
JQV4,6047.2,2001-01-01,a
D3L4,0,2001-01-01,a
JQ4W,13277,2001-01-01,a
JQ4U,1007.1,2001-01-01,a
JQ56,0,2001-01-01,a
JQ4V,12269.7,2001-01-01,a
JQ57,0,2001-01-01,a
JQ5H,59.9,2001-01-01,a
JQF9,8527.9,2001-01-01,a
JQ5I,3145.7,2001-01-01,a
JQF8,3511.4,2001-01-01,a
JQ5J,3205.7,2001-01-01,a
JQ3N,0,2001-01-01,a
JQ3O,16679.4,2001-01-01,a
JQ3M,6335.6,2001-01-01,a
JQ3R,25891.6,2001-01-01,a
JQU4,928,2001-01-01,a
JQ3S,20718.4,2001-01-01,a
JQ44,3709.9,2001-01-01,a
JQ3P,12859,2001-01-01,a
JQU2,283.3,2001-01-01,a
JQ3Q,18831.7,2001-01-01,a
JQU3,644.5,2001-01-01,a
JQ3V,9145.9,2001-01-01,a
JQU8,367.3,2001-01-01,a
JQ3W,23224.3,2001-01-01,a
JQU9,7536.6,2001-01-01,a
JQ45,5252.4,2001-01-01,a
JQ46,19641.5,2001-01-01,a
JQ3Z,19040.7,2001-01-01,a
JT27,353654.9,2001-01-01,a
JT28,967114.1,2001-01-01,a
JQ4C,0,2001-01-01,a
JQ4D,0,2001-01-01,a
JQ4B,4482.9,2001-01-01,a
JQ4E,0,2001-01-01,a
JQ4K,5810.4,2001-01-01,a
JQ4I,315.7,2001-01-01,a
JQ4J,5494.7,2001-01-01,a
JQ6Q,12866.6,2001-01-01,a
JQ72,5950.7,2001-01-01,a
JQ6R,13504.4,2001-01-01,a
JQ73,2838.4,2001-01-01,a
JQ6P,638,2001-01-01,a
JQ76,950.7,2001-01-01,a
JQX7,479.7,2001-01-01,a
JQ6V,609.2,2001-01-01,a
JQ77,2369.8,2001-01-01,a
JQX8,1491.4,2001-01-01,a
JQ74,2339.5,2001-01-01,a
JQX5,65.1,2001-01-01,a
JQ75,5178,2001-01-01,a
JQX6,414.8,2001-01-01,a
JQ6Y,1436,2001-01-01,a
JQ6Z,4514.5,2001-01-01,a
JQ6W,2681.4,2001-01-01,a
JQ78,3320.5,2001-01-01,a
JQX9,2265.8,2001-01-01,a
JQ6X,3290.4,2001-01-01,a
JQ79,2057,2001-01-01,a
JQ7B,2890,2001-01-01,a
JSL5,24852.2,2001-01-01,a
JQ7C,6253.6,2001-01-01,a
DYQO,0,2001-01-01,a
JQ7A,832.6,2001-01-01,a
JQ7D,5996.3,2001-01-01,a
JQ7E,12250,2001-01-01,a
JQ7J,6321.6,2001-01-01,a
JQ7K,12614.3,2001-01-01,a
JQ7I,6292.7,2001-01-01,a
JQ7N,17995.9,2001-01-01,a
JQ7L,3457.1,2001-01-01,a
JQ7M,14538.9,2001-01-01,a
JQ5Q,1689.6,2001-01-01,a
JQ65,4797.4,2001-01-01,a
JQ66,5591.5,2001-01-01,a
JQ5R,5048.2,2001-01-01,a
JT3M,18026.1,2001-01-01,a
JQ5S,6737.8,2001-01-01,a
JQ64,793.7,2001-01-01,a
JQ69,1441.4,2001-01-01,a
JQO2,14419,2001-01-01,a
JQO3,28760.4,2001-01-01,a
JQ67,436.8,2001-01-01,a
JQ68,1004.6,2001-01-01,a
JQO4,43179.5,2001-01-01,a
JQ6A,218.1,2001-01-01,a
JQG2,12039.5,2001-01-01,a
JQ6B,5669.2,2001-01-01,a
JSK8,0,2001-01-01,a
JSK9,6392.5,2001-01-01,a
JQ6C,5887.2,2001-01-01,a
JQ6I,11531,2001-01-01,a
JQ6G,1701,2001-01-01,a
JQ6H,9829.7,2001-01-01,a
JQZ3,13811.3,2001-01-01,a
JQ98,1227.1,2001-01-01,a
JQ99,1587,2001-01-01,a
JQR2,271,2001-01-01,a
JQZ7,972.6,2001-01-01,a
JQ97,360,2001-01-01,a
JQR3,1734.5,2001-01-01,a
JQR4,2005.5,2001-01-01,a
JQJ6,10055.2,2001-01-01,a
JQJ7,14990.4,2001-01-01,a
JQJ8,25045.2,2001-01-01,a
JR3D,0,2001-01-01,a
JQ83,4774.3,2001-01-01,a
JQ84,4959.6,2001-01-01,a
JQY2,3757.2,2001-01-01,a
JQ82,185.5,2001-01-01,a
JQ88,1444.9,2001-01-01,a
JQY9,4329.5,2001-01-01,a
JQ89,5701.1,2001-01-01,a
JR22,7708.9,2001-01-01,a
JSM2,4918.4,2001-01-01,a
JSM3,0,2001-01-01,a
JSM6,3824.9,2001-01-01,a
JQ8A,7146.2,2001-01-01,a
JQ8H,3089.9,2001-01-01,a
JQ8I,5636.9,2001-01-01,a
JQA2,37729.2,2001-01-01,a
JQ8J,8726.8,2001-01-01,a
JQZ2,9481.8,2001-01-01,a
JQ2N,377725.9,2001-01-01,a
JQ32,28730.2,2001-01-01,a
D439,0,2001-01-01,a
JQ37,42691.8,2001-01-01,a
JQ34,13068.2,2001-01-01,a
D42V,0,2001-01-01,a
JQ2Y,28644.4,2001-01-01,a
D42R,0,2001-01-01,a
JQ3B,17151.1,2001-01-01,a
JQ3C,12670.6,2001-01-01,a
D3QJ,0,2001-01-01,a
D3QI,0,2001-01-01,a
JQ3D,9795.6,2001-01-01,a
D3QF,0,2001-01-01,a
JQ3E,44749.2,2001-01-01,a
D3QE,0,2001-01-01,a
JQ3I,40089.3,2001-01-01,a
JQ9T,20390.3,2001-01-01,a
JQ9U,23241.9,2001-01-01,a
JR3K,0,2001-01-01,a
JQ9S,2851.8,2001-01-01,a
JQ9Y,18583.9,2001-01-01,a
JR3P,4293.5,2001-01-01,a
JQS6,7069.8,2001-01-01,a
JQS7,6891.8,2001-01-01,a
JQ9Z,19145.4,2001-01-01,a
JQS8,13961.7,2001-01-01,a
JQ2J,108159.8,2001-01-01,a
JQ4O,0,2002-01-01,a
JQ4P,0,2002-01-01,a
JQV2,7662.9,2002-01-01,a
D3L8,0,2002-01-01,a
JQ4S,8084.6,2002-01-01,a
JQV5,8376.4,2002-01-01,a
JQ4T,8294.8,2002-01-01,a
JQ55,0,2002-01-01,a
JQ4Q,0,2002-01-01,a
JQV3,2589.4,2002-01-01,a
JQ4R,210.1,2002-01-01,a
JQV4,5786.8,2002-01-01,a
D3L4,0,2002-01-01,a
JQ4W,14872.7,2002-01-01,a
JQ4U,1277.6,2002-01-01,a
JQ56,0,2002-01-01,a
JQ4V,13594.7,2002-01-01,a
JQ57,0,2002-01-01,a
JQ5H,40.9,2002-01-01,a
JQF9,7939.5,2002-01-01,a
JQ5I,3240.8,2002-01-01,a
JQF8,3020.3,2002-01-01,a
JQ5J,3282,2002-01-01,a
JQ3N,0,2002-01-01,a
JQ3O,17777.3,2002-01-01,a
JQ3M,6285.6,2002-01-01,a
JQ3R,25951.2,2002-01-01,a
JQU4,1074.8,2002-01-01,a
JQ3S,20344.1,2002-01-01,a
JQ44,3771.3,2002-01-01,a
JQ3P,12142.7,2002-01-01,a
JQU2,222.2,2002-01-01,a
JQ3Q,18325.3,2002-01-01,a
JQU3,852.8,2002-01-01,a
JQ3V,9416.4,2002-01-01,a
JQU8,283.4,2002-01-01,a
JQ3W,21953.3,2002-01-01,a
JQU9,7379.4,2002-01-01,a
JQ45,5232.9,2002-01-01,a
JQ46,20978.4,2002-01-01,a
JQ3Z,18660.4,2002-01-01,a
JT27,343811.3,2002-01-01,a
JT28,993562,2002-01-01,a
JQ4C,0,2002-01-01,a
JQ4D,0,2002-01-01,a
JQ4B,4956.5,2002-01-01,a
JQ4E,0,2002-01-01,a
JQ4K,5776.6,2002-01-01,a
JQ4I,339.3,2002-01-01,a
JQ4J,5437.1,2002-01-01,a
JQ6Q,14386,2002-01-01,a
JQ72,6055.6,2002-01-01,a
JQ6R,14929.7,2002-01-01,a
JQ73,2169.5,2002-01-01,a
JQ6P,543.8,2002-01-01,a
JQ76,839.7,2002-01-01,a
JQX7,456.6,2002-01-01,a
JQ6V,682.2,2002-01-01,a
JQ77,2200.5,2002-01-01,a
JQX8,1599.9,2002-01-01,a
JQ74,2168.8,2002-01-01,a
JQX5,82,2002-01-01,a
JQ75,4338.4,2002-01-01,a
JQX6,374.4,2002-01-01,a
JQ6Y,1214.1,2002-01-01,a
JQ6Z,4841.4,2002-01-01,a
JQ6W,2540.2,2002-01-01,a
JQ78,3040.3,2002-01-01,a
JQX9,1638.7,2002-01-01,a
JQ6X,3222.7,2002-01-01,a
JQ79,1639.4,2002-01-01,a
JQ7B,3025.4,2002-01-01,a
JSL5,25818.4,2002-01-01,a
JQ7C,6357.8,2002-01-01,a
DYQO,0,2002-01-01,a
JQ7A,1385.8,2002-01-01,a
JQ7D,6225.7,2002-01-01,a
JQ7E,12583.3,2002-01-01,a
JQ7J,5995.6,2002-01-01,a
JQ7K,13734,2002-01-01,a
JQ7I,7738.2,2002-01-01,a
JQ7N,18896.6,2002-01-01,a
JQ7L,3198.5,2002-01-01,a
JQ7M,15698.1,2002-01-01,a
JQ5Q,1708.2,2002-01-01,a
JQ65,4622.2,2002-01-01,a
JQ66,5142.5,2002-01-01,a
JQ5R,4921.3,2002-01-01,a
JT3M,18717,2002-01-01,a
JQ5S,6629.5,2002-01-01,a
JQ64,520.3,2002-01-01,a
JQ69,1443.7,2002-01-01,a
JQO2,15244.5,2002-01-01,a
JQO3,30886,2002-01-01,a
JQ67,525.8,2002-01-01,a
JQ68,917.9,2002-01-01,a
