code,name,unit,preunit
L4X2,IoS: 90: Creative Arts And Entertainment Activities: Weights,NA,NA
L4X3,IoS: 91: Libraries Archives Museums And Other Cultural Activities: Weights,NA,NA
L4X4,IoS: 92: Gambling And Betting Activities: Weights,NA,NA
L4X5,IoS: 93: Sports Activities And Amusement And Recreation Activities: Weights,NA,NA
L4X6,IoS: 94: Activities Of Membership Organisations: Weights,NA,NA
L4X7,IoS: 95: Repair Of Computers And Personal And Household Goods: Weights,NA,NA
L4X8,IoS: 96: Other Personal Service Activities: Weights,NA,NA
L4X9,IoS: 97: Activities Of Households As Employers Of Domestic Personnel: Weights,NA,NA
L4XB,IoS: G: Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles: Weights,NA,NA
L4XC,"IoS: G-J: Distribution, Transport, Accommodation & Food Services and Information & Communication: Weights",NA,NA
L4XD,"IoS: G&I: Distribution, hotels & catering: Weights",NA,NA
L4XE,IoS: H: Transportation and Storage: Weights,NA,NA
L4XF,"IoS: H+J: Transportation, Storage, Information and Communication: Weights",NA,NA
L4XG,IoS: I: Accommodation and Food Service Activities: Weights,NA,NA
L4XH,IoS: IoS: Services: Weights,NA,NA
L4XI,IoS: IOS-xOPQ: IoS excluding Government: Weights,NA,NA
L4XJ,IoS: J: Information and Communication: Weights,NA,NA
L4XK,"IoS: J-N: Information, Communication, Financial Intermediation, Real Estate and Business Services: Weights",NA,NA
L4XL,"IoS: J-T: Services Excluding Distribution, Transport, Accommodation and Food Services: Weights",NA,NA
L4XM,"IoS: JA: Publishing, audiovisual & broadcasting activities: Weights",NA,NA
L4XN,IoS: JB: Telecommunications: Weights,NA,NA
L4XO,IoS: JC: IT and other information service activities: Weights,NA,NA
L4XP,IoS: K: Financial and Insurance Activities: Weights,NA,NA
L4XR,IoS: K-N: Business services & finance: Weights,NA,NA
L4XT,IoS: L: Real Estate Activities: Weights,NA,NA
L4XV,IoS: M: Professional Scientific and Technical Activities: Weights,NA,NA
L4XW,"IoS: M-N: Professional Scientific & Technical Activities, & Administrative & Support Service Activities: Weights",NA,NA
L4XX,"IoS: MA: Legal, accounting, management, architecture, engineering, technical testing activities: Weights",NA,NA
L4XY,IoS: MB: Scientific Research And Development: Weights,NA,NA
L4XZ,IoS: MC: Other professional scientific and technical activities: Weights,NA,NA
L4Y2,IoS: N: Administrative and Support Service Activities: Weights,NA,NA
L4Y3,IoS: O: Public Administration and Defence; Compulsory Social Security: Weights,NA,NA
L4Y4,"IoS: O-Q: PAD, Education and Health: Weights",NA,NA
L4Y5,IoS: O-T: Government & other services: Weights,NA,NA
L4Y6,IoS: P: Education: Weights,NA,NA
L4Y7,IoS: P&Q: Education and Health: Weights,NA,NA
L4Y8,IoS: Q: Human Health and Social Work Activities: Weights,NA,NA
L4Y9,IoS: QA: Human Health Activities: Weights,NA,NA
L4YA,IoS: QB: Residential care and social work activities: Weights,NA,NA
L4YB,"IoS: R: Art, Entertainment and Recreation: Weights",NA,NA
L4YC,IoS: R-T: Other Services: Weights,NA,NA
L4YD,IoS: S: Other Service Activities: Weights,NA,NA
L4YE,IoS: T: Activities Of Households As Employers Of Domestic Personnel: Weights,NA,NA
N3AE,IoS: H-N and R-U: PNDS: Private Non-Distribution Services: Period on Period Growth,NA,NA
N3AG,IoS: H-N and R-U: PNDS: Private Non-Distribution Services: 1m on 1m a yr ago growth,NA,NA
N3AI,IoS: H-N and R-U: PNDS: Private Non-Distribution Services: 3m on 3m a year ago growth,NA,NA
N3AK,IoS: H-N and R-U: PNDS: Private Non-Distribution Services: 3m on 3m growth,NA,NA
N3AM,IoS: H-N and R-U: PNDS: Private Non-Distribution Services: Index-1dp,NA,NA
N3AN,IoS: PNDS: Private Non-Distribution Services: Weights,NA,NA
S222,IoS: Services: Period on Period Growth,NA,NA
S223,"IoS: G: Wholesale, Retail and Motor Trade: Period on Period Growth",NA,NA
S224,IoS: 45: Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles: Period on Period Growth,NA,NA
S225,IoS: 46: Wholesale trade except motor vehicles & motorcycles: Period on Period Growth,NA,NA
S226,IoS: 47: Retail trade except motor vehicles and motorcycles: Period on Period Growth,NA,NA
S227,IoS: H: Transportation and storage: Period on Period Growth,NA,NA
S228,IoS: 49.1-2:Rail transport: Period on Period Growth,NA,NA
S229,"IoS: 49.3-5: Land transport services and transport services via pipelines, excluding rail transport: Period on Period Growth",NA,NA
S22A,IoS: 50: Water transport: Period on Period Growth,NA,NA
S22B,IoS: 51: Air transport: Period on Period Growth,NA,NA
S22C,IoS: 52: Warehousing And Support Activities For Transportation: Period on Period Growth,NA,NA
S22D,IoS: 53: Postal and courier activities: Period on Period Growth,NA,NA
S22E,IoS: I: Accommodation and food service activities: Period on Period Growth,NA,NA
S22F,IoS: 55: Accommodation: Period on Period Growth,NA,NA
S22G,IoS: 56: Food and beverage service activities: Period on Period Growth,NA,NA
S22H,IoS: J: Information and communication: Period on Period Growth,NA,NA
S22I,IoS: 58: Publishing activities: Period on Period Growth,NA,NA
S22J,"IoS: 59: Motion Picture, Video & TV Programme Production, Sound Recording & Music Publishing Activities: Period on Period Growth",NA,NA
S22K,IoS: 61: Telecommunications: Period on Period Growth,NA,NA
S22L,IoS: 62:Computer programming consultancy & related activities: Period on Period Growth,NA,NA
S22M,IoS: 63: Information service activities: Period on Period Growth,NA,NA
S22N,IoS: K: Financial and insurance services: Period on Period Growth,NA,NA
S22O,"IoS: 64: Financial Service Activities, Except Insurance And Pension Funding: Period on Period Growth",NA,NA
S22P,"IoS: 65.1-2: Insurance and reinsurance, except compulsory social security: Period on Period Growth",NA,NA
S22R,IoS: 66: Activities Auxiliary To Financial Services And Insurance Activities: Period on Period Growth,NA,NA
S22S,IoS: L: Real Estate Activities: Period on Period Growth,NA,NA
S22T,"IoS: 68.1-2: Buying & selling, renting & operating of own or leased real estate, excluding imputed rent: Period on Period Growth",NA,NA
S22U,IoS: 68.2IMP: Imputed rent: Period on Period Growth,NA,NA
S22V,IoS: 68.3: Real estate activities on a fee or contract basis: Period on Period Growth,NA,NA
S22W,IoS: M: Professional Scientific and Technical Activities: Period on Period Growth,NA,NA
S22X,IoS: 69.1: Legal activities: Period on Period Growth,NA,NA
S22Y,"IoS: 69.2: Accounting, bookkeeping and auditing activities; tax consultancy: Period on Period Growth",NA,NA
S22Z,IoS: 70: Activities of head offices; management consultancy activities: Period on Period Growth,NA,NA
S232,IoS: 71: Architectural And Engineering Activities; Technical Testing And Analysis: Period on Period Growth,NA,NA
S233,IoS: 72: Scientific research and development: Period on Period Growth,NA,NA
S234,IoS: 73: Advertising and market research: Period on Period Growth,NA,NA
S235,IoS: 74: Other profess scientific and technical activities: Period on Period Growth,NA,NA
S236,IoS: 75: Veterinary activities: Period on Period Growth,NA,NA
S237,IoS: N: Administrative and Support Service Activities: Period on Period Growth,NA,NA
S238,IoS: 77: Rental and leasing activities: Period on Period Growth,NA,NA
S239,IoS: 78: Employment activities: Period on Period Growth,NA,NA
S23A,"IoS: 79: Travel Agency, Tour Operator And Other Reservation Service And Related Activities: Period on Period Growth",NA,NA
S23B,IoS: 80: Security and investigation activities: Period on Period Growth,NA,NA
S23C,IoS: 81: Services to buildings and landscape activities: Period on Period Growth,NA,NA
S23D,"IoS: 82: Office Administrative, Office Support And Other Business Support Activities: Period on Period Growth",NA,NA
S23E,IoS: O: Public Administration and Defence; Compulsory Social Security: Period on Period Growth,NA,NA
S23F,IoS: 84: Public Administration And Defence; Compulsory Social Security: Period on Period Growth,NA,NA
S23G,IoS: P: Education: Period on Period Growth,NA,NA
S23H,IoS: 85: Education: Period on Period Growth,NA,NA
S23I,IoS: Q: Human Health and Social Work Activities: Period on Period Growth,NA,NA
S23J,IoS: 86: Human health activities: Period on Period Growth,NA,NA
S23K,IoS: 87: Residential care activities: Period on Period Growth,NA,NA
S23L,IoS: 88: Social Work Activities Without Accommodation: Period on Period Growth,NA,NA
S23M,IoS: R: Arts Entertainment and Recreation: Period on Period Growth,NA,NA
S23N,IoS: 90: Creative arts and entertainment activities: Period on Period Growth,NA,NA
S23O,IoS: 91: Libraries archives museums and other cultural activities: Period on Period Growth,NA,NA
S23P,IoS: 92: Gambling and betting activities: Period on Period Growth,NA,NA
S23Q,IoS: 93: Sports Activities And Amusement And Recreation Activities: Period on Period Growth,NA,NA
S23R,IoS: S: Other service activities: Period on Period Growth,NA,NA
S23S,IoS: 94: Activities of membership orgs: Period on Period Growth,NA,NA
S23T,IoS: 95: Repair of computers and personal and household goods: Period on Period Growth,NA,NA
S23U,IoS: 96: Other personal service activities: Period on Period Growth,NA,NA
S23V,IoS: T: Activities Of Households As Employers Of Domestic Personnel: Period on Period Growth,NA,NA
S23W,IoS: 97: Activities Of Households As Employers Of Domestic Personnel: Period on Period Growth,NA,NA
S242,IoS: 46&47: Wholesale & Retail Trade: Period on Period Growth,NA,NA
S243,"IoS: G&I: Distribution, hotels & catering: Period on Period Growth",NA,NA
S244,"IoS: G-J: Distribution, Transport, Accommodation & Food Services and Information & Communication: Period on Period Growth",NA,NA
S245,"IoS: J-N: Information, Communication, Financial Intermediation, Real Estate and Business Services: Period on Period Growth",NA,NA
S246,"IoS: J-T: Services Excluding Distribution, Transport, Accommodation and Food Services: Period on Period Growth",NA,NA
S247,IoS: R-T: Other Services: Period on Period Growth,NA,NA
S24A,"IoS: O-Q: PAD, Education and Health: Period on Period Growth",NA,NA
S24B,IoS: P&Q: Education and Health: Period on Period Growth,NA,NA
S24C,IoS: IOS-xOPQ: IoS excluding Government: Period on Period Growth,NA,NA
S26Q,IoS: Services: 1m on 1m a yr ago growth,NA,NA
S26R,"IoS: G: Wholesales, Retail and Motor Trade: 1m on 1m a yr ago growth",NA,NA
S26S,IoS: 45: Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles: 1m on 1m a yr ago growth,NA,NA
S26T,IoS: 46: Wholesale trade except motor vehicles & motorcycles: 1m on 1m a yr ago growth,NA,NA
S26U,IoS: 47: Retail trade except of motor vehicles and motorcycles: 1m on 1m a yr ago growth,NA,NA
S26V,IoS: H: Transportation and storage: 1m on 1m a yr ago growth,NA,NA
S26W,IoS: 49.1-2: Rail transport: 1m on 1m a yr ago growth,NA,NA
S26X,"IoS: 49.3-5: Land transport services and transport services via pipelines, excluding rail transport: 1m on 1m a yr ago growth",NA,NA
S26Y,IoS: 50: Water transport: 1m on 1m a yr ago growth,NA,NA
S26Z,IoS: 51: Air transport: 1m on 1m a year ago growth,NA,NA
S272,IoS: 52: Warehousing And Support Activities For Transportation: 1m on 1m a yr ago growth,NA,NA
S273,IoS: 53: Postal and courier activities: 1m on 1m a year ago growth,NA,NA
S274,IoS: I: Accommodation and food service activities: 1m on 1m a yr ago growth,NA,NA
S275,IoS: 55: Accommodation: 1m on 1m a year ago growth,NA,NA
S276,IoS: 56: Food and beverage service activities: 1m on 1m a year ago growth,NA,NA
S277,IoS: J: Information and communication: 1m on 1m a yr ago growth,NA,NA
S278,IoS: 58: Publishing activities: 1m on 1m a yr ago growth,NA,NA
S279,"IoS: 59: Motion Picture, Video & TV Programme Production, Sound Recording & Music Publishing Activities: 1m on 1m a yr ago growth",NA,NA
S27A,IoS: 61: Telecommunications: 1m on 1m a year ago growth,NA,NA
S27B,IoS: 62: Computer programming consultancy & related activities: 1m on 1m a yr ago growth,NA,NA
S27C,IoS: 63: Information service activities: 1m on 1m a year ago growth,NA,NA
S27D,IoS: K: Financial and insurance services: 1m on 1m a yr ago growth,NA,NA
S27E,"IoS: 64: Financial Service Activities, Except Insurance And Pension Funding: 1m on 1m a yr ago growth",NA,NA
S27F,"IoS: 65.1-2: Insurance and reinsurance, except compulsory social security: 1m on 1m a yr ago growth",NA,NA
S27H,IoS: 66: Activities Auxiliary To Financial Services And Insurance Activities: 1m on 1m a yr ago growth,NA,NA
S27I,IoS: L: Real Estate Activities: 1m on 1m a yr ago growth,NA,NA
S27J,"IoS: 68.1-2: Buying & selling, renting & operating of own or leased real estate, excluding imputed rent: 1m on 1m a yr ago growth",NA,NA
S27K,IoS: 68.2IMP: Imputed rent: 1m on 1m a yr ago growth,NA,NA
S27L,IoS: 68.3: Real estate activities on a fee or contract basis: 1m on 1m a yr ago growth,NA,NA
S27M,IoS: M: Professional Scientific and Technical Activities: 1m on 1m a yr ago growth,NA,NA
S27N,IoS: 69.1: Legal activities: 1m on 1m a yr ago growth,NA,NA
S27O,"IoS: 69.2: Accounting, bookkeeping and auditing activities; tax consultancy: 1m on 1m a yr ago growth",NA,NA
S27P,IoS: 70: Activities of head offices; management consultancy activities: 1m on 1m a yr ago growth,NA,NA
S27Q,IoS: 71: Architectural And Engineering Activities; Technical Testing And Analysis: 1m on 1m a yr ago growth,NA,NA
S27R,IoS: 72: Scientific research and development: 1m on 1m a yr ago growth,NA,NA
S27S,IoS: 73: Advertising and market research: 1m on 1m a yr ago growth,NA,NA
S27T,IoS: 74: Other professional scientific and technical activities: 1m on 1m a yr ago growth,NA,NA
S27U,IoS: 75: Veterinary activities: 1m on 1m a yr ago growth,NA,NA
S27V,IoS: N: Administrative and Support Service Activities: 1m on 1m a yr ago growth,NA,NA
S27W,IoS: 77: Rental and leasing activities: 1m on 1m a yr ago growth,NA,NA
S27X,IoS: 78: Employment activities: 1m on 1m a yr ago growth,NA,NA
S27Y,"IoS: 79: Travel Agency, Tour Operator And Other Reservation Service And Related Activities: 1m on 1m a yr ago growth",NA,NA
S27Z,IoS: 80: Security and investigation activities: 1m on 1m a yr ago growth,NA,NA
S282,IoS: 81: Services to buildings and landscape activities: 1m on 1m a yr ago growth,NA,NA
S283,"IoS: 82: Office Administrative, Office Support And Other Business Support Activities: 1m on 1m a yr ago growth",NA,NA
