code,name,unit,preunit
ANMZ,LG: Increase in inventories and valuables (P52&P53): £m CPNSA,m,£
ANND,CG: Capital grants (net) within public sector (D92&D99): £m CPNSA,m,£
ANNE,LG: Net investment:Capital grants (net) within public sector (D92&D99): £m CPNSA,m,£
ANNG,PC: Capital grants (net) within public sector (D92&D99): £m CPNSA,m,£
ANNI,CG: Capital transfers to private sector (D92&D99): £m CPNSA,NA,NA
ANNJ,LG: Net Investment: Capital grants to private sector (D92 & D99): £m CPNSA,m,£
ANNN,CG: Capital transfers from private sector (D92&D99): £m CPNSA,NA,NA
ANNO,LG: Capital grants from private sector: £m CPNSA,m,£
ANNQ,PC: Gross fixed capital formation (K2): £m CPNSA,m,£
ANNS,CG: Total Net Investment: £m CPNSA,m,£
ANNT,LG: Net investment: £m CPNSA,m,£
ANNU,PC: Total net investment: £m CPNSA,m,£
ANNV,GG: Total net investment: £m CPNSA,m,£
ANNW,PS: Net Investment (including public sector banks): £m: CPNSA,m,£
ANNX,PS: Net Borrowing (including public sector banks): £m: CPNSA,m,£
ANNY,CG: Interest & dividends (net) from public sector: £m CPNSA,m,£
ANNZ,PS: Depreciation: Consumption of fixed capital (K1): £m CPNSA,m,£
ANPI,CG: Gross fixed capital formation (P51+K2): £m CPNSA,m,£
ANPM,"CG: Savings, gross plus capital taxes: £m CPNSA",m,£
ANPZ,LG: Current receipts: Interest and dividends (net) from public sector: £m CPNSA,m,£
ANRH,CG: Net lending to private sector and rest of world (F.4): £m CPNSA,NA,NA
ANRS,CG: Net acquisition of company securities (F.5): £m CPNSA,NA,NA
ANRT,CG: Accounts receivable/payable (F7): £m CPNSA,NA,NA
ANRU,CG: Adjustment for interest on gilts (F.3): £m CPNSA,NA,NA
ANRV,CG: Other financial transactions: £m CPNSA,NA,NA
ANRW,PC: Interest & dividends (net) from public sector (D41&D42): £m CPNSA,m,£
ANRY,PC: Net lending to private sector and Rest of World: £m CPNSA,m,£
ANRZ,PC: Net acquisition of company securities: £m CPNSA,m,£
ANSA,"GG: Saving, gross plus capital taxes: £m CPNSA",m,£
ANSC,GG: Interest & dividends from private sector and rest of world: £m CPNSA,m,£
ANSD,GG: Interest & dividends (net) from public sector: £m CPNSA,m,£
ANSE,GG: Gross fixed capital formation: £m CPNSA,m,£
ANSF,GG: Increase in inventories and valuables: £m CPNSA,m,£
ANSG,GG: Capital grants (net) within public sector: £m CPNSA,m,£
ANSH,GG: Net lending to private sector and Rest of World: £m CPNSA,m,£
ANSI,GG: Net acquisition of company securities: £m CPNSA,m,£
ANSJ,GG: Accounts receivable/payable: £m CPNSA,m,£
ANSK,GG: Adjustment for interest on gilts: £m CPNSA,m,£
ANSL,GG: Other financial transactions: £m CPNSA,m,£
ANSM,GG: Capital grants to private sector: £m CPNSA,m,£
ANSN,GG: Capital grants from private sector: £m CPNSA,m,£
ANSO,PS: Current receipts: Taxes on income and wealth: £m CPNSA,m,£
ANSP,"PS: Saving, gross plus capital taxes: £m CPNSA",m,£
ANSQ,PS: Gross fixed capital formation: £m CPNSA,m,£
ANSR,PS: Increase in inventories and valuables: £m CPNSA,m,£
ANSS,PS: Capital grants to private sector: £m CPNSA,m,£
ANST,PS: Capital grants from private sector: £m CPNSA,m,£
ANSU,PS: Net lending to private sector and Rest of World: £m CPNSA,m,£
ANSV,PS: net acquisition of company securities: £m CPNSA,m,£
ANSW,PS: Accounts receivable/payable: £m CPNSA,m,£
ANSX,PS: Adjustment for interest on gilts: £m CPNSA,m,£
ANSY,PS: Other financial transactions: £m CPNSA,m,£
ANSZ,Financing of CGNCR: Deposits with MFIs,NA,NA
ANTA,Financing of CGNCR: BGS,NA,NA
ANTB,Financing of CGNCR: Loans from MFIs,NA,NA
ANTC,Financing of CGNCR: Deposits with CG by other sectors,NA,NA
ANTD,Financing of CGNCR: NILO (except PWLB),NA,NA
ANVQ,PC: Accounts receivable/payable: £m CPNSA,m,£
ANVU,PC: Other financial transactions: £m CPNSA,m,£
APEI,FA: LA: Asset: Level: British government securities,NA,NA
BKPJ,CG: Sterling treasury bills: £m CPNSA,NA,NA
BKPM,CG: British government stock (gilts): £m CPNSA,NA,NA
BKPW,CG: Total central government gross debt: £m CPNSA,NA,NA
BKPX,GG: General government condolidated gross debt (Maastricht): £m CPNSA,NA,NA
BKQA,PS: Consolidated gross debt (exc BoE): £m CPNSA,NA,NA
BKQG,GG: Local government other liquid assets (short term assets): £m CPNSA,NA,NA
BKQK,PS: Net debt (PSND): £m CPNSA,m,£
BKSM,GG: CG deposits & short term assets: Bank and building society deposits:£m CPNSA,NA,NA
BKSN,GG: CG deposits and other short term assets: Other liquid assets: £m CPNSA,NA,NA
BKSO,GG: Local government bank and building society depostits: £m CPNSA,NA,NA
BKST,CG: Current receipts: Taxes on production: Stamp duty (shares) HMRC : £m CPNSA,NA,NA
C626,LG Net current grants abroad (PSAT2),NA,NA
C627,Public sector Net current grants abroad (PSAT2),NA,NA
CDDZ,CG: Current receipts: Other taxes: Vehicle duty paid by households: £m CPNSA,m,£
CORN,BoE: Term Funding Scheme Loan Liability: £m CPNSA,NA,NA
CPCM,Public Corporations (S.11001): Net Lending (+) / Net borrowing (-) (B.9N): CP £m: NSA,m,£
CPMU,Pub Sect: Liabilities: Monetary Gold & Special Drawing Right liabilities:NSA:£m,NA,NA
CPMV,Pub Sect: Liabilities: Pensions: (AF.6M) :NSA:£m,NA,NA
CPMW,Pub Sect: Liabilities:Provisions for standardised guarantees (AF.66) :NSA:£m,NA,NA
CPMX,Pub Sect: Liabilities: Financial derivative liabilities (AF.7) :NSA:£m,NA,NA
CPMY,Pub Sect: Liabilities: Other accounts payable (AF.8): NSA:£m,NA,NA
CPMZ,Pub Sect: Assets:Loan assets (AF.4) :NSA:£m,NA,NA
CPNA,Pub Sect: Assets: Equity assets (AF.5) :NSA:£m,NA,NA
CPNB,Pub Sect: Assets: Non-life insurance technical reserve assets (AF.61) :NSA:£m,NA,NA
CPNC,Pub Sect: Assets: Other accounts receivable (AF.8) :NSA:£m,NA,NA
CPND,Pub Sect: Assets: Other assets not included as liquid assets in PSND ex :NSA:£m,NA,NA
CPNE,CG: Net Financial Liabilities: NSA:£m,NA,NA
CPNF,Public Sector Net Financial Liabilities (PSNFL ex) :NSA:£m,NA,NA
CPNG,Public Sector:Liabilities: Total Liabilities:NSA: £m,NA,NA
CPNH,Public Sector: Liabilities: Currency & Deposits (AF.2) :NSA: £m,NA,NA
CPNI,Public Sector: Liabilities: Debt securities (AF.3): NSA: £m,NA,NA
CPNN,Public Sector: Liabilities: Loans (AF.4): NSA: £m,NA,NA
CPNO,Public Sector: Liabilities: Equity (AF.5):NSA: £m,NA,NA
CPNP,Public Sector: Liabilities: Non-life insurance tech reserves (AF.61) :NSA: £m,NA,NA
CPNR,Public Sector: Total Assets: NSA: £m,NA,NA
CPNT,Public Sector: Assets: Monetary Gold & Special Drawing Rights (AF.1): NSA: £m,NA,NA
CPNU,Public Sector: Assets: Currency & Deposits (AF.2): NSA: £m,NA,NA
CPNV,Public Sector: Assets: Debt securities (AF.3): NSA: £m,NA,NA
CPNW,Public Sector: Assets: Pensions (AF.6M): NSA: £m,NA,NA
CPNX,Public Sector: Assets: Provisions standardised guarantees (AF.66): NSA: £m,NA,NA
CPNY,Public Sector: Assets: Financial derivatives & employee stock ops (AF.7):NSA: £m,NA,NA
CPNZ,Public Sector: Borrowing ex PS banks ex BoE: NSA: £m,NA,NA
CPOA,Public Sector: PSND (ex PS banks ex BoE) as a % GDP: NSA,NA,NA
CPOE,Public Sector: PSNFL (net financial liabilities) as a % GDP: NSA,NA,NA
CPOF,Public Sector: PSND (ex PS banks ex BoE): £m: CPNSA,NA,NA
CPPH,Public Sector: PSND (ex PS banks ex BoE): £ billion: CPNSA,NA,NA
CPPI,LG: Net Financial Liabilities: NSA:£m,NA,NA
CPPJ,GG: Net Financial Liabilities: NSA:£m,NA,NA
CPPK,PC: Net Financial Liabilities: NSA:£m,NA,NA
CPPL,BoE: Net Financial Liabilities: NSA:£m,NA,NA
CPRN,CG: Receipts: Corporation tax: Accrued: Gross of tax credits: £m:NSA,NA,NA
CT9G,CG: AS: F424N1 K.7 Nominal holding gains/losses: Student Loan Book Sale,NA,NA
CUDG,CG: Current receipts: Taxes on production: Fuel duty: £m CPNSA,NA,NA
CUKY,CG: Current receipts: Taxes on production: Business rates (NNDR): £m CPNSA,NA,NA
CWNY,Public Sector Pensions: Net Borrowing (B.9n): (£m) CP NSA,NA,NA
CWP2,Public Sector Pensions: Net cash requirement (Own account): £m CPNSA,NA,NA
CWP3,Public Sector Pensions: Gross Debt Held by All Other Sectors (including CG),NA,NA
CWP4,Public Sector Pensions: Consolidated Gross Debt: cross holdings of CG debt,NA,NA
CWP5,Public Sector Pensions: deposits and other short term assets: Other liquid assets: £m CP NSA,NA,NA
CWPL,APF: Corporate Bond purchases: Level of purchases £m,NA,NA
CWQG,Public Sector Pensions: AF.2: Level: Liability: Currency and Deposits: £m CP NSA,NA,NA
CWQK,Public Sector Pensions: AF.4: Level: Liability: Loans: £m CP NSA,NA,NA
CWVM,Pub Sec: AF.62: Level: Asset: Life insurance and annuity entitlements: £m CP NSA,NA,NA
CWVN,Pub sector pensions: Net Financial Liabilities: NSA:£m,NA,NA
CXLP,CG: D39: CV19 HMRC Job Retention Scheme: Accrued: £m: NSA,NA,NA
CXLQ,CG: D39: CV19 HMRC Self-Employment Income Support Scheme: Accrued: £m: NSA,NA,NA
DH7A,Television Licence Tax (excl licence fees paid by DWP for over-75s 2000/01),NA,NA
DHHL,Public corporations: Changes in inventories: CP NSA: £m,m,£
DMHD,"LG : D2 Taxes on Imports and Production, received NSA",NA,NA
DU3N,CG: Total expenditure: £mn: NSA,NA,NA
DUHO,PC: Housing Association Net Cash Requirement: NSA: £m,NA,NA
DZLS,"Public sector net borrowing, excluding public sector banks (£ million)",million,£
DZLT,"Public sector current budget deficit, excluding public sector banks (£ million)",million,£
DZLW,"Public sector net investment, excluding public sector banks (£ million)",million,£
E3VL,CG: Reconciliation adjustments: Other gilt related adjustments: £m CPNSA,NA,NA
E3VM,CG: Reconciliation adjustments: Reclassification & imputed liabilities: £m CPNSA,NA,NA
E3VX,CG: Reconciliation adjustments: Official reserves SDRs: £m CPNSA,NA,NA
E3VY,CG: Reconciliation adjustments: Other sterling debt: £m CPNSA,NA,NA
E3VZ,CG: Reconciliation adjustments: Other liquid assets: £m CPNSA,NA,NA
EBFE,LG: Current expenditure: Net current grants abroad (D75): £m CPNSA,m,£
EBFT,PS: Total managed expenditure: £m CPNSA,m,£
EKED,CG: Current receipts: Taxes on production: Vehicle duty paid by businesses: £m,NA,NA
EYJQ,LA Finance: Total transactions in assets #m,NA,NA
EYJR,MS Finance: Total bank lending to PC's (sterling & ECS) #m,NA,NA
EYJS,PC Finance: Other borrowing (other than from bank's or LA's) #m,NA,NA
EYJT,PC Finance: Total transactions in assets #m,NA,NA
EYJU,PC Finance: Bank deposits & other short term assets #m,NA,NA
EYJV,PC Finance: Transactions in LA debt #m,NA,NA
EYJW,PC Finance: Transactions in other CG debt (Gilts TBs etc) #m,NA,NA
EYKP,LG Gross Debt (Unconsolidated) Total: Maastricht News Release Table 2,NA,NA
EYMW,FA: CG: Liabs: Flows: Notes and coin: Coin,NA,NA
EYOO,CG: Net cash requirement: Cash receipts: HMRC: VAT: £m CPNSA,m,£
EYYD,PC: PC Gross Debt Held by All Other Sectors (including CG),NA,NA
FCCS,Public Corporations payments of tax on income: D.51: CP NSA,NA,NA
FDDP,PC: Current budget deficit (B.6n): £m CPNSA,m,£
FSVQ,BoE: Term Funding Scheme (TFS) Small & Medium-sized Enterprises Loan Liability: £m CPNSA,NA,NA
FSX6,CG: Covid Corp Finance Facility: Commercial Paper: £m: NSA,NA,NA
FV2H,CG: D.2121: Customs Duties (UK Receipts): Accrued Receipts: £M: CPNSA,NA,NA
FV5N,CG: Current expenditure: UK payments to EU under the withdrawal agreement (D.74) : £m CPNSA,NA,NA
FZEU,BoE: Assets: Level: L-t debt securities issued by UK central government: F.32N1A: Face value: £m: CP NSA,NA,NA
FZIQ,BoE: Asset Purchase Facility: Total Asset purchases: BoE code YWWB9R9: £m CPNSA,NA,NA
FZIU,BoE: Asset Purchase Facility: Total gilt purchases: £m CPNSA,NA,NA
FZIW,BoE: Banking & Issue department: Total Liabilities: £m CPNSA,NA,NA
FZIY,BoE: Banking & Issue department: Liabilities not recognised in PSND: £m CPNSA,NA,NA
FZJ4,BoE: Asset Purchase Facility: Total cash held within the APF: £m CPNSA,NA,NA
FZKV,BoE: Banking & Issue department: AF.4: Level: Asset: APF Loan: £m CP NSA,NA,NA
GTAO,CG: Current receipts: Taxes on production: Tobacco: £m CPNSA,NA,NA
GTI9,Financial Level: GG Consolidation: F29 LG Deposits with CG,NA,NA
GTK4,Financial Level: GG Consolidated: F2 Liabilities,NA,NA
GTK7,Financial Level: GG Consolidated: F4 Liabilities,NA,NA
GVHE,CG: Interest & dividends from private sector and rest of world (D41/42):£m CPNSA,m,£
GVHF,LG: Interest & dividends from private sector and rest of world (D41/42):£m CPNSA,m,£
GVHG,PC: Interest & dividends from private sector and rest of world (D41/42):£m CPNSA,m,£
GZSI,CG: Current expenditure: Net current grants aborad (D74): £m CPNSA,m,£
GZSJ,CG: Current expenditure: Net social benefits payable: £m CPNSA,m,£
GZSK,LG: Current expenditure: Net social benefits: Total (D62): £m CPNSA,m,£
GZSL,GG: Current expenditure: Net social benefits (D62): £m CPNSA,m,£
GZSM,LG: Current expenditure: Goods and services (P3): Total £m CPNSA,m,£
GZSN,GG: Current expenditure: Goods and services (P3): £m CPNSA,m,£
GZSO,PC: Current exp: Interest & divs paid to private sector and RoW (D4): £m CPNSA,m,£
H2OH,"Pub Sec: AF.62: Level: Asset: Pensions entitlements, claims of pension funds on pension managers and entitlements to no: £m CP NSA",NA,NA
HF6W,PS: Net Debt (excluding public sector banks): £bn: CPNSA,bn,£
HF6X,PS: Net Debt (excluding public sector banks) as a % of GDP: NSA,%,NA
HZS7,CG: Current receipts: Taxes on capital: £m CPNSA,m,£
IL64,PS: Public Sector Banks: Gross Operating Surplus: £m CPNSA,m,£
IL65,PS: Public Sector Banks: Total current receipts: £m CPNSA,m,£
IL66,"PS: PS Banks: Saving, gross plus capital taxes: £m CPNSA",m,£
IL67,PS: PS Banks: Depreciation: Consumption of fixed capital: £m CPNSA,m,£
IL68,PS: PS Banks: Current budget deficit (B.6n): £m CPNSA,m,£
IL69,PS: PS Banks: Gross fixed capital formation: £m CPNSA,m,£
IL6A,PS: PS Banks: Total net investment: £m CPNSA,m,£
IL6B,PS: Public Sector Banks Net Borrowing: £m CPNSA,NA,NA
IL6C,PS: PS Banks: Other financial transactions: £m CPNSA,m,£
IL6D,PS: Public Sector Banks net cash requirement: £m CPNSA,NA,NA
IL6K,PS: PS Banks: Capital grants to private sector: £m CPNSA,m,£
IL6L,PS: PS Banks: Capital grants from private sector: £m CPNSA,m,£
J42X,S.1311: K.7 Nominal holding gains and losses: FL: F.66: Covid-19 Loan Guarantee Schemes: £m,NA,NA
J4DD,PS: Net Borrowing as a % of GDP: CPNSA,%,NA
J5IH,PC: Net cash requirement / market and overseas borrowing: £m CPNSA,m,£
J5II,PS: Net Borrowing (excluding public sector banks): £m: CPNSA,m,£
J5IJ,PS: Net Borrowing (exc PS Banks) as a % of GDP: CPNSA,%,NA
J5IK,PS: PS Banks: Capital grants (net) within public sector: £m CPNSA,m,£
J5IL,PS: PS Banks: Net acquisition of company securities: £m CPNSA,m,£
J67M,Public Sector: Asset: Total Assets £m: CP: NSA,NA,NA
J67N,Public Sector: Asset: Produced Non-Financial Assets: (AN.1): £m: CP: NSA,NA,NA
J67O,Public Sector: Asset: Fixed Assets: (AN.11): £m: CP: NSA,NA,NA
J67P,Public Sector: Asset: Dwellings: (AN.111): £m: CP: NSA,NA,NA
J67Q,Public Sector: Asset: Other Buildings and Structures: (AN.112): £m: CP: NSA,NA,NA
J67R,"""Public Sector: Asset: Machinery, Equipment and Weapons Systems: (AN.113+114): £m: CP: NSA""",NA,NA
J67S,Public Sector: Asset: Intellectual Property Products: (AN.117): £m: CP: NSA,NA,NA
J67T,Public Sector: Asset: Inventories: (AN.12): £m: CP: NSA,NA,NA
J67W,Public Sector: Asset: Non-Produced Non-Financial Assets: (AN.2): £m: CP: NSA,NA,NA
J67Y,Public Sector: Asset: Land: (AN.211): £m: CP: NSA,NA,NA
J682,Public Sector: Asset: Monetary Gold: (AF.11): £m: CP: NSA,NA,NA
J687,Public Sector: Asset: Special Drawing Rights: (AF.12): £m: CP: NSA,NA,NA
J688,Public Sector: Asset: Currency: (AF.21): £m: CP: NSA,NA,NA
J68B,Public Sector: Asset: Transferrable Deposits: (AF.22): £m: CP: NSA,NA,NA
J68C,Public Sector: Asset: Other Deposits: (AF.29): £m: CP: NSA,NA,NA
J6BF,Public Sector: Asset: Short-Term Debt Securities: (AF.31): £m: CP: NSA,NA,NA
J6BR,Public Sector: Asset: Short-Term Debt Securities; Issued by UK MFIs and Other UK Residents: (AF.31N5-6): £m: CP: NSA,NA,NA
J6BS,Public Sector: Asset: Short-Term Debt Securities; MMIs Issued by Rest of the World: (AF.31N9 ): £m: CP: NSA,NA,NA
J6BY,Public Sector: Asset: Long-Term Debt Securities: (AF.32): £m: CP: NSA,NA,NA
J6BZ,Public Sector: Asset: Long-Term Debt Securities; Issued by UK MFIs and Other UK Residents: (AF.32N5-6): £m: CP: NSA,NA,NA
J6C2,Public Sector: Asset: Long-Term Debt Securities; Bonds Issued by the Rest of the World: (AF.32N9): £m: CP: NSA,NA,NA
J6C6,Public Sector: Asset: Short-Term Loans: (AF.41): £m: CP: NSA,NA,NA
J6FS,Public Sector: Asset: Long-Term Loans: (AF.42): £m: CP: NSA,NA,NA
J6FT,Public Sector: Asset: Direct Investment: (AF.421): £m: CP: NSA,NA,NA
J6FU,Public Sector: Asset: Loans Secured on Dwellings: (AF.422 ): £m: CP: NSA,NA,NA
J6FY,Public Sector: Asset: Finance Leases: (AF.423): £m: CP: NSA,NA,NA
J6GF,Public Sector: Asset: Other Long-Term Loans: (AF.424): £m: CP: NSA,NA,NA
J6GI,Public Sector: Asset: Other Long-Term Loans;of Which Student Loans: (AF.424): £m: CP: NSA,NA,NA
J6GN,Public Sector: Asset: Equity: (AF.51): £m: CP: NSA,NA,NA
J6HH,Public Sector: Asset: Listed Shares: (AF.511): £m: CP: NSA,NA,NA
J6KA,Public Sector: Asset: Unlisted Shares and Other Equity: (AF.512 + AF.519): £m: CP: NSA,NA,NA
J8CN,Public Sector: Asset: Investment Fund Shares and Units: (AF.52): £m: CP: NSA,NA,NA
J8DR,"""Public Sector: Asset: Insurance, Pension and Standardised Guarantee Schemes: (AF.6 ): £m: CP: NSA""",NA,NA
J8EW,Public Sector: Asset: Trade Credits and Advances: (AF.81): £m: CP: NSA,NA,NA
J8K8,"Public Sector: Asset: Other Accounts Receivable, Excluding Trade Credits and Advances: (AF.89): £m: CP: NSA",NA,NA
J8K9,Public Sector: Liability: Long-Term Debt Securities; Issued by UK local government: (AF.32N2): £m: CP: NSA,NA,NA
J8KB,Public Sector: Liability: Special Drawing Rights: (AF.12): £m: CP: NSA,NA,NA
J8KC,Public Sector: Liability: Currency: (AF.21): £m: CP: NSA,NA,NA
J8MH,Public Sector: Liability: Transferrable Deposits: (AF.22): £m: CP: NSA,NA,NA
J8MJ,Public Sector: Liability: Other Deposits: (AF.29): £m: CP: NSA,NA,NA
J8ML,Public Sector: Liability: Short-Term Debt Securities: (AF.31): £m: CP: NSA,NA,NA
J8MN,Public Sector: Liability: Short-Term Debt Securities; Issued by UK Central Government: (AF.31N1 ): £m: CP: NSA,NA,NA
J8MP,Public Sector: Liability: Short-Term Debt Securities; Issued by UK Local Government: (AF.31N2 ): £m: CP: NSA,NA,NA
J8MR,Public Sector: Liability: Short-Term Debt Securities; Issued by UK MFIs and Other UK Residents: (AF.31N5-6): £m: CP: NSA,NA,NA
J8MT,Public Sector: Liability: Long-Term Debt Securities: (AF.32): £m: CP: NSA,NA,NA
J8MV,Public Sector: Liability: Long-Term Debt Securities; Issued by UK Central Government: (AF.32N1): £m: CP: NSA,NA,NA
J8MX,Public Sector: Liability: Long-Term Debt Securities; British Government Securities: (AF.32N11): £m: CP: NSA,NA,NA
J8MZ,Public Sector: Liability: Long-Term Debt Securities; Other UK Central Government Sterling Bonds: (AF.32N12): £m: CP: NSA,NA,NA
J8N5,Public Sector: Liability: Long-Term Debt Securities; Issued by UK MFIs and Other UK Residents: (AF.32N5-6): £m: CP: NSA,NA,NA
J8N7,Public Sector: Liability: Short-Term Loans: (AF.41): £m: CP: NSA,NA,NA
J8N9,Public Sector: Liability: Short Term Loans by UK MFIs: (AF.41N1 ): £m: CP: NSA,NA,NA
J8NB,Public Sector: Liability: Long-Term Loans: (AF.42): £m: CP: NSA,NA,NA
J8ND,Public Sector: Liability: Direct Investment: (AF.421 ): £m: CP: NSA,NA,NA
J8NF,Public Sector: Liability: Loans Secured on Dwellings: (AF.422 ): £m: CP: NSA,NA,NA
J8NH,Public Sector: Liability: Finance Leases: (AF.423 ): £m: CP: NSA,NA,NA
J8NJ,Public Sector: Liability: Other Long-Term Loans: (AF.424): £m: CP: NSA,NA,NA
J8NL,Public Sector: Liability: Equity: (AF.51): £m: CP: NSA,NA,NA
J8NN,Public Sector: Liability: Listed Shares: (AF.511): £m: CP: NSA,NA,NA
J8NP,Public Sector: Liability: Unlisted Shares and Other Equity: (AF.512 + AF.519): £m: CP: NSA,NA,NA
J8NR,Public Sector: Liability: Investment Fund Shares and Units: (AF.52): £m: CP: NSA,NA,NA
J8NT,"""Public Sector: Liability: Insurance, Pension and Standardised Guarantee Schemes: (AF.6 ): £m: CP: NSA""",NA,NA
J8Q7,Public Sector: Liability: Life Insurance and Annuity Entitlements: (AF.62): £m: CP: NSA,NA,NA
J8RL,Public Sector: Liability: Trade Credits and Advances: (AF.81): £m: CP: NSA,NA,NA
J8RM,"Public Sector: Liability: Other Accounts Payable, Excluding Trade Credits and Advances: (AF.89): £m: CP: NSA",NA,NA
J8RQ,Public Sector: Net Worth: (B.90): £m: CP: NSA,NA,NA
J8RR,Public Sector: Net Financial Worth: (BF.90): £m: CP: NSA,NA,NA
J8RS,Central Government: Net Worth: (B.90): £m: CP: NSA,NA,NA
J8UP,Local Government: Net Worth: (B.90): £m: CP: NSA,NA,NA
J99M,Other Public Corporations: Net Worth: (B.90): £m: CP: NSA,NA,NA
JCHY,Public Sector Pensions: Net Worth: (B.90): £m: CP: NSA,NA,NA
JCXN,Public Sector: Asset: Valuables: (AN.13): £m: CP: NSA,NA,NA
JDBP,Public Sector: Liability: Monetary gold: (AF.11): £m: CP: NSA,NA,NA
JDBQ,Public Sector: Liability: Sterling Treasury Bills: (AF.31N11): £m: CP: NSA,NA,NA
JDCE,Public Sector: Liability: Short term loans by RoW: (AF.41N9): £m: CP: NSA,NA,NA
JDUX,General Government: Net Worth: (B.90): £m: CP: NSA,NA,NA
JDUY,Public Corporations: Net Worth: (B.90): £m: CP: NSA,NA,NA
JE4Q,Net difference in valuation of British Government Securities: £m: CP: NSA,NA,NA
JE4R,Assets associated with Public-Private Partnerships: £m: CP: NSA,NA,NA
JEJR,Unfunded public sector pension liabilities: Pension entitlements (AF.63): £m: CP: NSA,NA,NA
JEJT,Liabilities associated with additional Public-Private Partnerships: Imputed finance lease loans (AF.423): £m: CP: NSA,NA,NA
JEJU,Public Sector Net Worth: IMF GFSM: £m: CP: NSA,NA,NA
JEJV,Public Sector: Net capital formation plus acquisitions less disposals of non-produced assets (P.5LN): £m: CP: NSA,NA,NA
JEJW,Public Sector: Net capital transfers (payable) (D.9n): £m: CP: NSA,NA,NA
JEPL,Public Sector: Statistical discrepancy: £m: CP: NSA,NA,NA
